group_id,group_rank,dataset_id,dataset_name,frequency,dataset_dir,arrow_path,sample_rank,candidate_index,row_index,variate_index,item_id,variate_name,series_length_original,series_length_used,downsampled,sampled_with_replacement,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
group_003,1,current_velocity/5T,current_velocity,5T,TIME/current_velocity/5T,TIME/current_velocity/5T/data-00000-of-00001.arrow,3,5,0,5,NSW_SYD100_Sentinel-or-Monitor-Workhorse-ADCP-102.5_220718To221017,ABSIC1,26486,26486,False,False,-0.180472889,-0.716584968,-0.244238000,-0.188798401,-0.318745600,0.409307262,0.653178386,-0.071413347,-0.592322602,-0.025285820,-0.479590424,1.172426344,-0.676158780,-0.420872223,-1.306031828,0.062004924,-0.656103260,0.603369125,-0.249005868,-0.524966728,-0.823120079,0.146883385
group_003,1,current_velocity/5T,current_velocity,5T,TIME/current_velocity/5T,TIME/current_velocity/5T/data-00000-of-00001.arrow,4,4,0,4,NSW_SYD100_Sentinel-or-Monitor-Workhorse-ADCP-102.5_220718To221017,PRES_REL,26486,26486,False,False,-1.688850903,-0.802959973,-0.323982548,-0.257739392,1.119490465,0.267905531,-0.468945952,-0.394053995,-0.781111332,-0.197689140,-0.206390102,1.172426344,2.332522027,-0.223654263,0.766643116,0.792763647,-0.063238868,-0.960192703,-0.249005868,-0.601476557,-0.423311975,-1.050244732
group_003,1,current_velocity/5T,current_velocity,5T,TIME/current_velocity/5T,TIME/current_velocity/5T/data-00000-of-00001.arrow,5,1,0,1,NSW_SYD100_Sentinel-or-Monitor-Workhorse-ADCP-102.5_220718To221017,VCUR,26486,26486,False,False,0.946626443,0.233625721,0.046513724,0.170893726,0.262626694,0.297517510,0.638320245,0.424189297,-0.752483451,0.957139447,-0.427589085,1.172426344,-0.674661260,-0.133440408,0.986057681,0.577993659,-0.643751918,-0.150303566,1.228270327,0.852210197,-1.026052981,-0.572623700
group_003,2,ECDC_COVID/D,ECDC_COVID,D,TIME/ECDC_COVID/D,TIME/ECDC_COVID/D/data-00000-of-00001.arrow,1,0,0,0,Austria,target,1186,1186,False,False,-0.910288508,-1.105521568,-0.311317118,-0.231761628,0.881016898,0.267669708,-0.986593508,-0.384075418,0.261914853,0.371515472,0.166162345,1.172426344,0.200021936,-0.146759862,-0.255126432,0.762488734,-0.532589845,-1.089511171,0.091346980,1.199692338,-0.798889285,-0.999398224
group_003,2,ECDC_COVID/D,ECDC_COVID,D,TIME/ECDC_COVID/D,TIME/ECDC_COVID/D/data-00000-of-00001.arrow,2,7,7,0,Slovakia,target,1112,1112,False,False,-0.597511012,-0.759071360,-0.265157714,-0.148832609,0.963359742,0.265104763,-1.272854898,-0.315888477,-0.478643861,0.368778911,0.336851082,1.172426344,-0.015536387,-1.035967554,0.298110152,0.767424875,-0.680805943,-1.123256582,0.634463229,1.279390077,-0.847350873,-1.119463827
group_003,2,ECDC_COVID/D,ECDC_COVID,D,TIME/ECDC_COVID/D,TIME/ECDC_COVID/D/data-00000-of-00001.arrow,3,4,4,0,Estonia,target,1211,1211,False,False,-0.834086838,-0.983013680,-0.281053085,-0.160822347,0.852867951,0.267014558,-0.844622077,-0.310899189,-0.021377184,0.324993941,0.667856569,1.172426344,-0.534125975,-0.858585077,-1.241945959,0.762026536,-0.594346552,-0.740740301,0.634463229,1.518483293,-0.798889285,-1.044229383
group_003,2,ECDC_COVID/D,ECDC_COVID,D,TIME/ECDC_COVID/D,TIME/ECDC_COVID/D/data-00000-of-00001.arrow,4,8,8,0,Slovenia,target,1117,1117,False,False,-0.466448530,-0.643653863,-0.258281268,-0.134844582,0.936484483,0.268773270,-1.381832281,-0.303415256,0.060277579,0.396144517,0.875463267,1.172426344,-0.003265234,-1.484095140,1.614242831,0.775208567,-0.507887162,-1.133517857,-0.361249893,1.199692338,-0.847350873,-1.143320148
group_003,2,ECDC_COVID/D,ECDC_COVID,D,TIME/ECDC_COVID/D,TIME/ECDC_COVID/D/data-00000-of-00001.arrow,5,3,3,0,Czechia,target,1229,1229,False,False,-0.089627994,-0.384038948,-0.250466420,-0.139840306,0.350187444,0.273775415,-1.228222410,-0.300920612,0.381856216,0.314047698,0.391255270,1.172426344,-0.628270629,-1.349165099,1.392203110,0.752776975,-0.606697894,-1.159125336,0.091346980,1.199692338,-0.847350873,-1.026012701
group_003,3,Global_Influenza/W,Global_Influenza,W,TIME/Global_Influenza/W,TIME/Global_Influenza/W/data-00000-of-00001.arrow,1,28,7,0,Republic_of_Korea,SPEC_PROCESSED_NB,210,210,False,False,0.383364921,0.827798525,-0.346517428,-0.320685515,-0.659349658,-4.563428270,1.058593852,-0.466398676,1.158080513,-0.567124826,-0.507375827,-1.450106267,-0.625359329,1.275793021,-1.880723947,-1.389358954,-0.705508626,1.336680554,1.824146439,-0.018544525,0.073419306,1.112932456
group_003,3,Global_Influenza/W,Global_Influenza,W,TIME/Global_Influenza/W,TIME/Global_Influenza/W/data-00000-of-00001.arrow,2,35,8,3,Russian_Federation,INF_NEGATIVE,210,210,False,False,-0.479642370,-1.471234762,-0.350132417,-0.308695777,-0.025412421,-0.679567450,0.956817599,-0.463904032,0.714523772,-0.463135522,-0.415803934,-0.293106586,-0.540389135,1.085136395,-1.396848593,-0.233410238,-0.680805943,0.297352238,1.824146439,0.619037385,0.461112014,0.391280756
group_003,3,Global_Influenza/W,Global_Influenza,W,TIME/Global_Influenza/W,TIME/Global_Influenza/W/data-00000-of-00001.arrow,3,2,0,2,Australia,INF_ALL,210,210,False,False,-0.154196066,-0.524160576,-0.361675649,-0.314690646,-0.664106164,-0.086270362,0.261346538,-0.466398676,-0.725649521,-0.457662400,-0.367268520,-1.295839643,1.223316518,-0.984849829,0.346525843,0.275287314,-0.581995211,-0.100325374,0.479287158,0.254704865,0.848804721,0.645506669
group_003,3,Global_Influenza/W,Global_Influenza,W,TIME/Global_Influenza/W,TIME/Global_Influenza/W/data-00000-of-00001.arrow,4,42,10,2,Spain,INF_ALL,210,210,False,False,0.869716206,0.156493373,-0.364472828,-0.306697488,-1.117271057,0.964972318,-0.451087233,-0.468061772,-0.456188801,-0.476818325,-0.483224508,-1.295839643,0.272568940,1.180464708,0.296715145,-0.567286068,-0.557292528,0.012410589,0.168935016,0.254704865,2.399575550,1.250991589
group_003,3,Global_Influenza/W,Global_Influenza,W,TIME/Global_Influenza/W,TIME/Global_Influenza/W/data-00000-of-00001.arrow,5,40,10,0,Spain,SPEC_PROCESSED_NB,210,210,False,False,0.555604082,1.962355671,-0.354702160,-0.301701764,0.052154532,1.126513341,0.498824461,-0.447273071,-0.466766804,-0.449452718,-0.384192262,-0.601639834,-0.149985540,-0.147322508,-1.653017898,0.165388714,-0.643751918,0.219897598,1.824146439,1.438785554,0.461112014,0.238033803
group_003,4,Coastal_T_S/20T,Coastal_T_S,20T,TIME/Coastal_T_S/20T,TIME/Coastal_T_S/20T/data-00000-of-00001.arrow,1,2,0,2,SAMUSG,PRES_REL,8198,8198,False,True,-0.960928310,-0.216339165,-0.357537195,-0.313691501,0.221160368,0.273952819,0.737134275,-0.432305206,-0.810179051,-0.506920492,-0.126593938,-1.064439707,1.962786857,-0.595812103,0.656951711,0.797779980,-0.186752283,-0.278246371,-0.683498867,-0.984025703,1.569670849,-0.219696997
group_003,4,Coastal_T_S/20T,Coastal_T_S,20T,TIME/Coastal_T_S/20T,TIME/Coastal_T_S/20T/data-00000-of-00001.arrow,2,2,0,2,SAMUSG,PRES_REL,8198,8198,False,True,-0.960928310,-0.216339165,-0.357537195,-0.313691501,0.221160368,0.273952819,0.737134275,-0.432305206,-0.810179051,-0.506920492,-0.126593938,-1.064439707,1.962786857,-0.595812103,0.656951711,0.797779980,-0.186752283,-0.278246371,-0.683498867,-0.984025703,1.569670849,-0.219696997
group_003,4,Coastal_T_S/20T,Coastal_T_S,20T,TIME/Coastal_T_S/20T,TIME/Coastal_T_S/20T/data-00000-of-00001.arrow,3,1,0,1,SAMUSG,PSAL,8198,8198,False,True,-0.061925690,-0.484436926,0.046193887,-0.313691501,0.774854549,0.277104094,-0.367904360,0.509007199,1.158080513,-0.506920492,-0.111480424,-0.447373210,-0.665879188,1.799896079,-0.720893132,0.772385747,-0.372022405,-0.720866472,-1.031093266,-1.290065020,-1.010908734,-0.769436764
group_003,4,Coastal_T_S/20T,Coastal_T_S,20T,TIME/Coastal_T_S/20T,TIME/Coastal_T_S/20T/data-00000-of-00001.arrow,4,0,0,0,SAMUSG,TEMP,8198,8198,False,True,2.279709365,2.211931159,2.546137206,4.725994866,2.234063855,0.268537770,-2.186136228,3.159982417,3.653087179,-0.602700114,4.516453442,-0.293106586,-0.668529644,1.922515871,-1.613147466,0.795741236,-0.421427771,-1.303714137,0.098588530,0.087111906,-1.077543418,-1.369123467
group_003,4,Coastal_T_S/20T,Coastal_T_S,20T,TIME/Coastal_T_S/20T,TIME/Coastal_T_S/20T/data-00000-of-00001.arrow,5,2,0,2,SAMUSG,PRES_REL,8198,8198,False,True,-0.960928310,-0.216339165,-0.357537195,-0.313691501,0.221160368,0.273952819,0.737134275,-0.432305206,-0.810179051,-0.506920492,-0.126593938,-1.064439707,1.962786857,-0.595812103,0.656951711,0.797779980,-0.186752283,-0.278246371,-0.683498867,-0.984025703,1.569670849,-0.219696997
group_003,5,SG_PM25/H,SG_PM25,H,TIME/SG_PM25/H,TIME/SG_PM25/H/data-00000-of-00001.arrow,1,2,0,2,item0,north,38688,38688,False,False,-0.422328197,0.824350777,-0.327228897,-0.316688936,-1.375573383,-0.033696109,0.774954403,-0.384906966,0.659079179,-0.542495780,-0.536605999,-0.678773146,-0.677617428,-1.226995486,0.739927286,-1.672231922,1.962381135,1.520582930,-1.291789065,0.622680710,0.291496454,1.420211036
group_003,5,SG_PM25/H,SG_PM25,H,TIME/SG_PM25/H,TIME/SG_PM25/H/data-00000-of-00001.arrow,2,0,0,0,item0,central,38688,38688,False,False,-0.619004345,0.542926916,-0.328102396,-0.315689791,-1.239382648,-0.575917003,0.816833049,-0.191156268,-0.591504409,-0.539759219,-0.500902625,-0.601639834,-0.675965539,0.520862733,0.424593430,-1.063501306,1.962381135,1.288473687,-1.291789065,-1.290065020,-0.028047144,1.190240822
group_003,5,SG_PM25/H,SG_PM25,H,TIME/SG_PM25/H,TIME/SG_PM25/H/data-00000-of-00001.arrow,3,3,0,3,item0,south,38688,38688,False,False,0.053611462,-1.002544045,-0.350498467,-0.313691501,-1.488405658,-0.033214675,0.859169887,-0.326698602,-0.591504409,-0.539759219,-0.545317745,-0.447373210,-0.675953106,0.332586358,0.470402586,-2.498459856,1.974732476,1.866430352,-1.291789065,-1.290065020,0.903324008,1.735375786
group_003,5,SG_PM25/H,SG_PM25,H,TIME/SG_PM25/H,TIME/SG_PM25/H/data-00000-of-00001.arrow,4,4,0,4,item0,west,38688,38688,False,False,0.493967229,-0.860609091,-0.349244375,-0.314690646,-1.491300840,-0.166388148,0.736741283,-0.251859277,0.144484054,-0.542495780,-0.524542846,-0.524506522,-0.677516051,1.300505813,0.230039703,-1.663377267,1.987083818,1.386996680,-1.204890465,-1.290065020,0.430823521,1.446821770
group_003,5,SG_PM25/H,SG_PM25,H,TIME/SG_PM25/H,TIME/SG_PM25/H/data-00000-of-00001.arrow,5,1,0,1,item0,east,38688,38688,False,False,-0.353286717,0.820285129,-0.327731555,-0.315689791,-1.325937696,0.103730667,0.850922451,-0.344992659,-0.702393594,-0.539759219,-0.503708492,-0.601639834,-0.675956227,0.403698204,0.089676740,-1.412324267,1.962381135,1.509409888,-1.117991865,-1.290065020,-0.009874049,1.287658044
group_004,1,Job_Claims/W,Job_Claims,W,TIME/Job_Claims/W,TIME/Job_Claims/W/data-00000-of-00001.arrow,1,0,0,0,item0,4-WeekMovingAverageofContinuedClaims(InsuredUnemployment),196,196,False,True,1.871995810,2.263489680,0.099604187,1.416450353,2.438222777,0.019735614,-1.525489594,-0.184584945,3.972122088,-0.351115045,4.412047957,1.900698551,0.492556347,1.963198996,-2.146911103,0.848002651,-0.348691004,-1.645311057,1.984213990,0.858924240,-0.672106141,-1.644403898
group_004,1,Job_Claims/W,Job_Claims,W,TIME/Job_Claims/W,TIME/Job_Claims/W/data-00000-of-00001.arrow,2,1,0,1,item0,4-WeekMovingAverageofInitialClaims,196,196,False,True,-0.733451892,-0.776460231,-0.367769658,-0.055007781,0.527416397,0.024937335,0.832142876,-0.835980553,0.448077889,-0.065950729,0.232565284,0.219311371,-0.294983739,0.844386767,-1.292619284,0.602669061,-0.459456889,-0.393787025,-0.559452789,1.199991476,-0.528885814,-0.344958624
group_004,1,Job_Claims/W,Job_Claims,W,TIME/Job_Claims/W,TIME/Job_Claims/W/data-00000-of-00001.arrow,3,1,0,1,item0,4-WeekMovingAverageofInitialClaims,196,196,False,True,-0.733451892,-0.776460231,-0.367769658,-0.055007781,0.527416397,0.024937335,0.832142876,-0.835980553,0.448077889,-0.065950729,0.232565284,0.219311371,-0.294983739,0.844386767,-1.292619284,0.602669061,-0.459456889,-0.393787025,-0.559452789,1.199991476,-0.528885814,-0.344958624
group_004,1,Job_Claims/W,Job_Claims,W,TIME/Job_Claims/W,TIME/Job_Claims/W/data-00000-of-00001.arrow,4,1,0,1,item0,4-WeekMovingAverageofInitialClaims,196,196,False,True,-0.733451892,-0.776460231,-0.367769658,-0.055007781,0.527416397,0.024937335,0.832142876,-0.835980553,0.448077889,-0.065950729,0.232565284,0.219311371,-0.294983739,0.844386767,-1.292619284,0.602669061,-0.459456889,-0.393787025,-0.559452789,1.199991476,-0.528885814,-0.344958624
group_004,1,Job_Claims/W,Job_Claims,W,TIME/Job_Claims/W,TIME/Job_Claims/W/data-00000-of-00001.arrow,5,1,0,1,item0,4-WeekMovingAverageofInitialClaims,196,196,False,True,-0.733451892,-0.776460231,-0.367769658,-0.055007781,0.527416397,0.024937335,0.832142876,-0.835980553,0.448077889,-0.065950729,0.232565284,0.219311371,-0.294983739,0.844386767,-1.292619284,0.602669061,-0.459456889,-0.393787025,-0.559452789,1.199991476,-0.528885814,-0.344958624
group_004,2,azure2019_D/5T,azure2019_D,5T,TIME/azure2019_D/5T,TIME/azure2019_D/5T/data-00000-of-00001.arrow,1,2441,813,2,item_685,avg_cpu,8633,8633,False,False,-0.276568987,-0.446971033,3.796391680,0.096263616,0.072940029,-0.020906432,-1.009663059,1.296482964,1.558393184,-0.097059564,-0.254978381,1.900698551,-0.836339093,2.044635853,-0.627411693,0.800543287,-0.459456889,0.230652529,-0.272168070,-1.354602127,-0.709403101,-1.194084486
group_004,2,azure2019_D/5T,azure2019_D,5T,TIME/azure2019_D/5T,TIME/azure2019_D/5T/data-00000-of-00001.arrow,2,1248,416,0,item_1793,min_cpu,8635,8635,False,False,0.176957147,-0.510116763,-0.291706096,-0.398806410,-1.081886202,-0.222537431,1.079425346,1.337623739,-0.190328777,-0.294082182,-0.583192184,-0.584830323,-0.836041692,-0.263551788,0.953002592,-0.606237690,-0.470533477,1.109728794,1.990199088,-1.068105648,-0.232747950,0.755990492
group_004,2,azure2019_D/5T,azure2019_D,5T,TIME/azure2019_D/5T,TIME/azure2019_D/5T/data-00000-of-00001.arrow,3,1915,638,1,item_39,max_cpu,8638,8638,False,False,-0.105768624,-0.199706428,-0.568938833,-0.467566136,-1.071942385,-1.273430816,1.055730548,-0.794839778,-0.229026805,-0.335560628,-0.568838225,-0.950349275,-0.294983739,-0.576801867,0.169473624,-1.296123082,-0.481610066,1.315752713,0.356267252,0.006256148,1.105466980,1.405949332
group_004,2,azure2019_D/5T,azure2019_D,5T,TIME/azure2019_D/5T,TIME/azure2019_D/5T/data-00000-of-00001.arrow,4,431,143,2,item_1275,avg_cpu,8637,8637,False,False,-1.837389273,-0.326366026,1.581948499,-0.426310301,-0.897515641,0.118120840,0.995667281,0.501094643,-0.633666738,-0.309636599,-0.565784314,-0.731037904,-0.836278683,-0.033109737,0.200158067,-0.057369811,-0.492686654,0.651792900,0.481954316,-0.853233289,-0.672106141,0.254894149
group_004,2,azure2019_D/5T,azure2019_D,5T,TIME/azure2019_D/5T,TIME/azure2019_D/5T/data-00000-of-00001.arrow,5,16,5,1,item_1007,max_cpu,8632,8632,False,False,2.166943254,1.903184051,-0.578428388,-0.453814191,-1.337703131,0.013558737,-2.243551085,-0.979973266,-0.719191076,-0.294082182,-0.623673066,-0.804141695,0.798307204,-0.274473318,0.588825250,-2.211154034,-0.492686654,1.403286041,-0.272168070,1.367114422,2.287034678,1.840836585
group_004,3,current_velocity/15T,current_velocity,15T,TIME/current_velocity/15T,TIME/current_velocity/15T/data-00000-of-00001.arrow,1,16,2,4,WA_WATR10_Aquadopp-Profiler-85_220921To221029,PRES_REL,3710,3710,False,False,1.140184854,1.204367326,-0.196303186,0.123767507,-0.135620869,0.004223728,0.921032692,-0.294293679,-0.654448205,0.141441501,-0.467883173,1.242764437,-0.742239124,1.478066425,-0.739472212,0.392392961,-0.492686654,0.056166494,1.300202755,-0.614973462,-0.594528464,-0.420824606
group_004,3,current_velocity/15T,current_velocity,15T,TIME/current_velocity/15T,TIME/current_velocity/15T/data-00000-of-00001.arrow,2,22,3,4,WA_WATR10_Aquadopp-Profiler-85_230226To230423,PRES_REL,5369,5369,False,False,0.468654266,0.399112002,-0.133919443,0.220031123,0.879087234,0.011033437,-0.031985642,-0.081733007,-0.766866353,0.151811112,-0.166099704,1.462075808,-0.747918558,-1.505489194,-0.825770144,0.837766271,-0.193618766,-1.184124381,0.274185903,-0.834230972,-0.601987856,-1.401575458
group_004,3,current_velocity/15T,current_velocity,15T,TIME/current_velocity/15T,TIME/current_velocity/15T/data-00000-of-00001.arrow,3,15,2,3,WA_WATR10_Aquadopp-Profiler-85_220921To221029,TEMP,3710,3710,False,False,-0.198061584,0.859622077,2.063439995,4.510638018,2.399470767,0.018995925,-1.141319237,2.825548444,-0.553619606,4.849245122,0.785439753,1.900698551,-0.640135316,-0.520661581,-1.003661858,0.874924762,-0.404073947,-1.819416977,0.274185903,0.115884902,-0.704927466,-1.681669538
group_004,3,current_velocity/15T,current_velocity,15T,TIME/current_velocity/15T,TIME/current_velocity/15T/data-00000-of-00001.arrow,4,0,0,0,NRS_NRSMAI-ADCP_Sentinel-or-Monitor-Workhorse-ADCP-90_200704To210107,UCUR,17953,17953,False,False,0.449477738,0.053540926,-0.245215827,-0.013751945,-0.252416747,-0.041946346,0.578019724,0.343388337,-0.823200275,-0.091874758,-0.467882794,1.462075808,-0.813108577,-1.074530876,1.716660622,0.701116295,-0.392997358,-0.511777016,0.104893123,-0.853233289,-0.592290646,-0.784403360
group_004,3,current_velocity/15T,current_velocity,15T,TIME/current_velocity/15T,TIME/current_velocity/15T/data-00000-of-00001.arrow,5,20,3,2,WA_WATR10_Aquadopp-Profiler-85_230226To230423,WCUR,5369,5369,False,False,1.157324750,0.538559991,-0.577462130,-0.398806410,-1.331634021,-1.301737609,1.194367123,-0.904548512,-0.820599159,-0.288897376,-0.589093888,-0.584830323,-0.659414053,-0.126245396,1.512468970,-2.010346939,-0.492686654,1.529042972,-1.136587268,-1.345831827,2.089360789,1.699500148
group_004,4,Australia_Solar/H,Australia_Solar,H,TIME/Australia_Solar/H,TIME/Australia_Solar/H/data-00000-of-00001.arrow,1,0,0,0,item0,solar_63726,35064,35064,False,True,-0.365514732,-0.257802738,-0.491857992,-0.330046684,0.377472042,-1.811260154,-1.381069027,-0.911405308,0.274810449,-0.231864513,-0.426624854,-0.584830323,1.969690358,0.636077475,0.445324499,0.552657919,-0.514839831,-0.677366562,-0.523542199,0.937369704,-0.210742744,-0.007985291
group_004,4,Australia_Solar/H,Australia_Solar,H,TIME/Australia_Solar/H,TIME/Australia_Solar/H/data-00000-of-00001.arrow,2,1,0,1,item0,solar_51616,35064,35064,False,True,-0.932908583,-0.998345282,-0.473650064,-0.330046684,0.494564008,0.004243584,-0.159302236,-0.801696574,0.208105504,-0.231864513,0.513414969,-0.511726533,1.618275412,-0.366424740,0.630513048,0.870843890,-0.204695355,-0.703907875,-1.151977521,0.865745584,-0.210742744,-0.532992984
group_004,4,Australia_Solar/H,Australia_Solar,H,TIME/Australia_Solar/H,TIME/Australia_Solar/H/data-00000-of-00001.arrow,3,1,0,1,item0,solar_51616,35064,35064,False,True,-0.932908583,-0.998345282,-0.473650064,-0.330046684,0.494564008,0.004243584,-0.159302236,-0.801696574,0.208105504,-0.231864513,0.513414969,-0.511726533,1.618275412,-0.366424740,0.630513048,0.870843890,-0.204695355,-0.703907875,-1.151977521,0.865745584,-0.210742744,-0.532992984
group_004,4,Australia_Solar/H,Australia_Solar,H,TIME/Australia_Solar/H,TIME/Australia_Solar/H/data-00000-of-00001.arrow,4,0,0,0,item0,solar_63726,35064,35064,False,True,-0.365514732,-0.257802738,-0.491857992,-0.330046684,0.377472042,-1.811260154,-1.381069027,-0.911405308,0.274810449,-0.231864513,-0.426624854,-0.584830323,1.969690358,0.636077475,0.445324499,0.552657919,-0.514839831,-0.677366562,-0.523542199,0.937369704,-0.210742744,-0.007985291
group_004,4,Australia_Solar/H,Australia_Solar,H,TIME/Australia_Solar/H,TIME/Australia_Solar/H/data-00000-of-00001.arrow,5,1,0,1,item0,solar_51616,35064,35064,False,True,-0.932908583,-0.998345282,-0.473650064,-0.330046684,0.494564008,0.004243584,-0.159302236,-0.801696574,0.208105504,-0.231864513,0.513414969,-0.511726533,1.618275412,-0.366424740,0.630513048,0.870843890,-0.204695355,-0.703907875,-1.151977521,0.865745584,-0.210742744,-0.532992984
group_004,5,MetroPT-3/5T,MetroPT-3,5T,TIME/MetroPT-3/5T,TIME/MetroPT-3/5T/data-00000-of-00001.arrow,1,2,0,2,item0,H1,17809,17809,False,False,1.449200949,1.990001513,-0.286194086,-0.467566136,-0.617176789,2.351123085,0.723236569,1.070208700,-0.734699539,-0.335560628,-0.475764985,-0.950349275,-0.832568788,-0.144205280,-0.441741502,-0.826248820,2.630911289,1.018447114,1.738824959,-0.924857409,-0.413638207,0.800424644
group_004,5,MetroPT-3/5T,MetroPT-3,5T,TIME/MetroPT-3/5T,TIME/MetroPT-3/5T/data-00000-of-00001.arrow,2,3,0,3,item0,DV_pressure,17809,17809,False,False,0.429933571,-0.633355016,0.424341436,-0.453814191,-1.178685643,0.048091770,-0.978722890,0.850791232,-0.729127672,-0.335560628,-0.617360077,-0.877245485,-0.813354444,-1.899700084,1.158671704,-0.492151209,2.741677173,-0.873438280,0.859015509,-0.853233289,-0.676208806,0.560831243
group_004,5,MetroPT-3/5T,MetroPT-3,5T,TIME/MetroPT-3/5T,TIME/MetroPT-3/5T/data-00000-of-00001.arrow,3,1,0,1,item0,TP3,17809,17809,False,False,0.983175810,0.961113084,-0.063011035,-0.467566136,-0.668332836,1.232860457,0.708131232,1.049638312,-0.657334520,-0.335560628,-0.481853114,-0.950349275,-0.812080806,-0.287228759,0.243461917,0.138496295,2.630911289,1.132454614,1.236076702,-0.208616212,-0.634436211,-0.032223437
group_004,5,MetroPT-3/5T,MetroPT-3,5T,TIME/MetroPT-3/5T,TIME/MetroPT-3/5T/data-00000-of-00001.arrow,4,5,0,5,item0,Motor_current,17809,17809,False,False,-1.386499070,-1.478320766,-0.573463185,-0.467566136,-0.485455149,2.816665714,0.388172741,0.994783945,-0.350988772,-0.335560628,-0.441596506,-0.950349275,0.798307204,-0.938695969,0.771123586,-1.800443461,0.038989591,1.370997762,-1.026290456,-1.354602127,2.085258124,1.630334312
group_004,5,MetroPT-3/5T,MetroPT-3,5T,TIME/MetroPT-3/5T,TIME/MetroPT-3/5T/data-00000-of-00001.arrow,5,0,0,0,item0,TP2,17809,17809,False,False,-0.025997831,0.038327626,-0.575338781,-0.481318081,-1.079653091,-0.263810457,-0.801578490,0.542235418,-0.633666738,-0.314821405,-0.510743637,-0.657934114,-0.838979878,-1.391635224,0.859411175,-1.421691229,0.160832064,1.257350625,-1.151977521,-1.354602127,2.106517391,1.205207908
group_005,1,Coastal_T_S/15T,Coastal_T_S,15T,TIME/Coastal_T_S/15T,TIME/Coastal_T_S/15T/data-00000-of-00001.arrow,1,14,4,2,WATR20,PRES_REL,16686,16686,False,False,-0.370434389,-0.615576139,-0.252349157,-0.241840309,-0.040778348,0.195930043,-0.189264685,-0.390767104,-0.215943201,-0.045732034,0.761364654,0.962250449,-0.730806053,-1.559880864,0.346178284,0.568679535,-0.132686706,0.191641123,-0.202208455,-0.557819371,-0.491823520,-1.021997871
group_005,1,Coastal_T_S/15T,Coastal_T_S,15T,TIME/Coastal_T_S/15T,TIME/Coastal_T_S/15T/data-00000-of-00001.arrow,2,13,4,1,WATR20,PSAL,16686,16686,False,False,-0.788346774,-0.961443301,-0.221997349,-0.220842938,0.968266217,0.193135477,-0.722705378,-0.005638820,1.420908832,0.037784952,-0.154591448,0.962250449,-0.733872973,1.431708381,-1.264259213,0.556764155,-0.434247401,-0.937032884,-0.295636438,-0.651362322,-0.491823520,-0.914707372
group_005,1,Coastal_T_S/15T,Coastal_T_S,15T,TIME/Coastal_T_S/15T,TIME/Coastal_T_S/15T/data-00000-of-00001.arrow,3,0,0,0,NRSMAI,TEMP,21971,21971,False,False,-0.814795902,-0.155773964,0.081792555,-0.306773355,-0.694638676,0.202743031,-0.452896089,-0.164849498,0.448717928,-0.251671435,-0.652580536,-1.383235020,-0.735606880,2.199331547,-0.075038580,-0.967059396,-0.509637574,0.286333033,1.105783301,0.564696042,-0.493026581,0.945029107
group_005,1,Coastal_T_S/15T,Coastal_T_S,15T,TIME/Coastal_T_S/15T,TIME/Coastal_T_S/15T/data-00000-of-00001.arrow,4,12,4,0,WATR20,TEMP,16686,16686,False,False,0.037272247,-0.359980679,-0.256515864,-0.265660856,0.639808715,0.194703456,-0.772808641,-0.353244457,0.718770957,0.062165687,0.190355650,0.962250449,-0.736355934,-1.482198971,1.112289391,0.561859771,0.395044510,-1.064901928,0.358359440,-0.370733469,-0.489417397,-0.953468330
group_005,1,Coastal_T_S/15T,Coastal_T_S,15T,TIME/Coastal_T_S/15T,TIME/Coastal_T_S/15T/data-00000-of-00001.arrow,5,2,0,2,NRSMAI,PRES_REL,21971,21971,False,False,-1.231040303,1.607226037,-0.518020502,-0.306773355,-1.685956940,0.187934802,-0.267021647,-0.506331647,-0.972177058,-0.250633957,-0.555195134,-1.383235020,0.015136481,0.296928053,-0.262973662,-3.602500763,-0.735808096,2.247738531,1.666351197,2.154926210,4.022664283,2.388853327
group_005,2,Housing_Inventory/M,Housing_Inventory,M,TIME/Housing_Inventory/M,TIME/Housing_Inventory/M/data-00000-of-00001.arrow,1,2,0,2,item0,MEDLISPRIUS,114,114,False,True,1.993067671,1.842691706,-0.509179966,-0.295127754,1.032503269,0.217981299,0.377402235,-0.511673413,2.879195188,-0.247002784,1.463711676,-1.082531755,0.902816311,1.612370989,-2.408012853,0.464481267,-0.886588443,-0.372630175,2.029962805,1.704908769,-0.341440848,-0.684251679
group_005,2,Housing_Inventory/M,Housing_Inventory,M,TIME/Housing_Inventory/M,TIME/Housing_Inventory/M/data-00000-of-00001.arrow,2,3,0,3,item0,MEDSQUFEEUS,114,114,False,True,0.168544682,1.038427993,-0.513326414,-0.305891113,-0.072774581,0.238710082,1.199401196,-0.512324848,0.448717928,-0.247521523,0.056763346,-1.082531755,2.389477668,-0.855574191,0.426262022,0.432272042,-0.811198269,0.167830788,2.029962805,1.452089983,-0.341440848,0.114827427
