group_id,group_rank,dataset_id,dataset_name,frequency,dataset_dir,arrow_path,sample_rank,candidate_index,row_index,variate_index,item_id,variate_name,series_length_original,series_length_used,downsampled,sampled_with_replacement,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
group_003,1,current_velocity/5T,current_velocity,5T,TIME/current_velocity/5T,TIME/current_velocity/5T/data-00000-of-00001.arrow,5,1,0,1,NSW_SYD100_Sentinel-or-Monitor-Workhorse-ADCP-102.5_220718To221017,VCUR,26486,26486,False,False,0.086924559,-0.227964333,264.427903334,505.000000000,0.751329718,0.000895166,0.800113272,1089.000000000,0.003170828,570.000000000,0.402461304,40.000000000,0.001109878,0.021520803,0.149701729,0.981931300,10.000000000,1.451124096,0.720000000,0.680000000,0.004026700,0.198720712
group_003,2,ECDC_COVID/D,ECDC_COVID,D,TIME/ECDC_COVID/D,TIME/ECDC_COVID/D/data-00000-of-00001.arrow,1,0,0,0,Austria,target,1186,1186,False,False,-0.701406763,-0.934330733,37.933124004,102.000000000,0.987944856,-0.000026430,0.341772152,117.000000000,0.040816327,356.000000000,1.870807977,40.000000000,0.277108434,0.016863406,-0.265598651,0.996885129,19.000000000,1.204750089,0.458333333,0.770833333,0.018407769,0.098955839
group_003,2,ECDC_COVID/D,ECDC_COVID,D,TIME/ECDC_COVID/D,TIME/ECDC_COVID/D/data-00000-of-00001.arrow,2,7,7,0,Slovakia,target,1112,1112,False,False,-0.568620769,-0.751586991,67.150460235,185.000000000,1.019451764,-0.000105627,0.261026103,199.000000000,0.013333333,355.000000000,2.292921048,40.000000000,0.209090909,-0.294064748,-0.080485612,0.997285217,7.000000000,1.195897954,0.583333333,0.791666667,0.015339808,0.070888724
group_003,2,ECDC_COVID/D,ECDC_COVID,D,TIME/ECDC_COVID/D,TIME/ECDC_COVID/D/data-00000-of-00001.arrow,3,4,4,0,Estonia,target,1211,1211,False,False,-0.669056243,-0.869710913,57.089229501,173.000000000,0.977174202,-0.000046659,0.381818182,205.000000000,0.030303030,339.000000000,3.111497275,40.000000000,0.045454545,-0.232039637,-0.595788604,0.996847667,14.000000000,1.296240060,0.583333333,0.854166667,0.018407769,0.088475891
group_003,2,ECDC_COVID/D,ECDC_COVID,D,TIME/ECDC_COVID/D,TIME/ECDC_COVID/D/data-00000-of-00001.arrow,4,8,8,0,Slovenia,target,1117,1117,False,False,-0.512979740,-0.690707175,71.503016697,199.000000000,1.009168462,0.000007644,0.230286738,214.000000000,0.033333333,365.000000000,3.624908426,40.000000000,0.212962963,-0.450760967,0.359892569,0.997916106,21.000000000,1.193206205,0.354166667,0.770833333,0.015339808,0.065311955
group_003,2,ECDC_COVID/D,ECDC_COVID,D,TIME/ECDC_COVID/D,TIME/ECDC_COVID/D/data-00000-of-00001.arrow,5,3,3,0,Czechia,target,1229,1229,False,False,-0.353005029,-0.553766859,76.449550390,194.000000000,0.784833157,0.000162093,0.273615635,217.000000000,0.045267490,335.000000000,2.427462549,40.000000000,0.015748031,-0.403580146,0.285598047,0.996097965,13.000000000,1.186488822,0.458333333,0.770833333,0.015339808,0.092734310
group_003,3,Global_Influenza/W,Global_Influenza,W,TIME/Global_Influenza/W,TIME/Global_Influenza/W/data-00000-of-00001.arrow,1,28,7,0,Republic_of_Korea,SPEC_PROCESSED_NB,210,210,False,False,-0.152201471,0.085446826,15.652521946,13.000000000,0.398553169,-0.149194000,0.918660287,18.000000000,0.074074074,13.000000000,0.205148774,6.000000000,0.016666667,0.514285714,-0.809523810,0.822472004,5.000000000,1.841191463,0.857142857,0.452380952,0.073631078,0.592744455
group_003,3,Global_Influenza/W,Global_Influenza,W,TIME/Global_Influenza/W,TIME/Global_Influenza/W/data-00000-of-00001.arrow,2,35,8,3,Russian_Federation,INF_NEGATIVE,210,210,False,False,-0.518581029,-1.127235214,13.364356737,25.000000000,0.641117081,-0.029273832,0.889952153,21.000000000,0.057613169,51.000000000,0.431605970,21.000000000,0.043478261,0.447619048,-0.647619048,0.916164801,7.000000000,1.568553676,0.857142857,0.619047619,0.098174770,0.424047670
group_003,3,Global_Influenza/W,Global_Influenza,W,TIME/Global_Influenza/W,TIME/Global_Influenza/W/data-00000-of-00001.arrow,3,2,0,2,Australia,INF_ALL,210,210,False,False,-0.380416642,-0.627677481,6.057882855,19.000000000,0.396733183,-0.010954874,0.693779904,18.000000000,0.004166667,53.000000000,0.551633999,8.000000000,0.600000000,-0.276190476,-0.064285714,0.957396125,15.000000000,1.464234433,0.547619048,0.523809524,0.122718463,0.483476747
group_003,3,Global_Influenza/W,Global_Influenza,W,TIME/Global_Influenza/W,TIME/Global_Influenza/W/data-00000-of-00001.arrow,4,42,10,2,Spain,INF_ALL,210,210,False,False,0.054273226,-0.268649700,4.287363475,27.000000000,0.223338338,0.021503859,0.492822967,16.000000000,0.014166667,46.000000000,0.264874961,8.000000000,0.300000000,0.480952381,-0.080952381,0.889103254,17.000000000,1.493807459,0.476190476,0.523809524,0.220893233,0.625017824
group_003,3,Global_Influenza/W,Global_Influenza,W,TIME/Global_Influenza/W,TIME/Global_Influenza/W/data-00000-of-00001.arrow,5,40,10,0,Spain,SPEC_PROCESSED_NB,210,210,False,False,-0.079079368,0.683897089,10.471864408,32.000000000,0.670796586,0.026491686,0.760765550,41.000000000,0.013774105,56.000000000,0.509781602,17.000000000,0.166666667,0.016666667,-0.733333333,0.948488544,10.000000000,1.548235687,0.857142857,0.833333333,0.098174770,0.388223923
group_003,4,Coastal_T_S/20T,Coastal_T_S,20T,TIME/Coastal_T_S/20T,TIME/Coastal_T_S/20T/data-00000-of-00001.arrow,1,2,0,2,SAMUSG,PRES_REL,8198,8198,False,True,-0.722905293,-0.465309455,8.677383369,20.000000000,0.735463424,0.000167570,0.827985848,59.000000000,0.001029678,35.000000000,1.146821991,11.000000000,0.833333333,-0.140156136,0.039582825,0.999745581,47.000000000,1.417561994,0.280000000,0.200000000,0.168354391,0.281222561
group_003,4,Coastal_T_S/20T,Coastal_T_S,20T,TIME/Coastal_T_S/20T,TIME/Coastal_T_S/20T/data-00000-of-00001.arrow,2,2,0,2,SAMUSG,PRES_REL,8198,8198,False,True,-0.722905293,-0.465309455,8.677383369,20.000000000,0.735463424,0.000167570,0.827985848,59.000000000,0.001029678,35.000000000,1.146821991,11.000000000,0.833333333,-0.140156136,0.039582825,0.999745581,47.000000000,1.417561994,0.280000000,0.200000000,0.168354391,0.281222561
group_003,4,Coastal_T_S/20T,Coastal_T_S,20T,TIME/Coastal_T_S/20T,TIME/Coastal_T_S/20T/data-00000-of-00001.arrow,3,1,0,1,SAMUSG,PSAL,8198,8198,False,True,-0.341244343,-0.606724258,264.225456904,20.000000000,0.947323871,0.000264871,0.516286446,1191.000000000,0.074074074,35.000000000,1.184197698,19.000000000,0.003880983,0.697548182,-0.421444255,0.997687309,32.000000000,1.301453386,0.200000000,0.120000000,0.004985438,0.152712740
group_003,4,Coastal_T_S/20T,Coastal_T_S,20T,TIME/Coastal_T_S/20T,TIME/Coastal_T_S/20T/data-00000-of-00001.arrow,4,0,0,0,SAMUSG,TEMP,8198,8198,False,True,0.652869177,0.815541860,1846.604738553,5064.000000000,1.505662295,0.000000372,0.003415884,4379.000000000,0.166666667,0.000000000,12.629073365,21.000000000,0.003044655,0.740424494,-0.719992681,0.999580335,28.000000000,1.148560123,0.460000000,0.480000000,0.000766990,0.012527081
group_003,4,Coastal_T_S/20T,Coastal_T_S,20T,TIME/Coastal_T_S/20T,TIME/Coastal_T_S/20T/data-00000-of-00001.arrow,5,2,0,2,SAMUSG,PRES_REL,8198,8198,False,True,-0.722905293,-0.465309455,8.677383369,20.000000000,0.735463424,0.000167570,0.827985848,59.000000000,0.001029678,35.000000000,1.146821991,11.000000000,0.833333333,-0.140156136,0.039582825,0.999745581,47.000000000,1.417561994,0.280000000,0.200000000,0.168354391,0.281222561
group_003,5,SG_PM25/H,SG_PM25,H,TIME/SG_PM25/H,TIME/SG_PM25/H/data-00000-of-00001.arrow,1,2,0,2,item0,north,38688,38688,False,False,-0.494248973,0.083628226,27.861507286,17.000000000,0.124503913,-0.009331563,0.838653811,116.000000000,0.055555556,22.000000000,0.132862590,16.000000000,0.000177085,-0.360861249,0.067346464,0.799544378,221.000000000,1.889432943,0.140000000,0.620000000,0.087436905,0.664575379
group_003,5,SG_PM25/H,SG_PM25,H,TIME/SG_PM25/H,TIME/SG_PM25/H/data-00000-of-00001.arrow,2,0,0,0,item0,central,38688,38688,False,False,-0.577745510,-0.064815759,27.308612395,18.000000000,0.176614683,-0.026073466,0.850466565,349.000000000,0.009144947,23.000000000,0.221156997,17.000000000,0.000698324,0.250310174,-0.038164289,0.848883655,221.000000000,1.828545783,0.140000000,0.120000000,0.067207533,0.610816432
group_003,5,SG_PM25/H,SG_PM25,H,TIME/SG_PM25/H,TIME/SG_PM25/H/data-00000-of-00001.arrow,3,3,0,3,item0,south,38688,38688,False,False,-0.292194409,-0.880012688,13.132659687,20.000000000,0.081330809,-0.009316698,0.862408561,186.000000000,0.009144947,23.000000000,0.111318451,19.000000000,0.000702247,0.184475806,-0.022836538,0.732576350,222.000000000,1.980156033,0.140000000,0.120000000,0.126169920,0.738249813
group_003,5,SG_PM25/H,SG_PM25,H,TIME/SG_PM25/H,TIME/SG_PM25/H/data-00000-of-00001.arrow,4,4,0,4,item0,west,38688,38688,False,False,-0.105246567,-0.805145582,13.926457413,19.000000000,0.080223023,-0.013428633,0.827874997,276.000000000,0.036458333,22.000000000,0.162694754,18.000000000,0.000209074,0.522927006,-0.103261993,0.800262072,223.000000000,1.854390446,0.160000000,0.120000000,0.096257294,0.670796033
group_003,5,SG_PM25/H,SG_PM25,H,TIME/SG_PM25/H,TIME/SG_PM25/H/data-00000-of-00001.arrow,5,1,0,1,item0,east,38688,38688,False,False,-0.464938228,0.081483700,27.543342178,18.000000000,0.143496055,-0.005088300,0.860082198,164.000000000,0.005029721,23.000000000,0.214218090,17.000000000,0.000701262,0.209341398,-0.150227461,0.820610603,221.000000000,1.886502018,0.180000000,0.120000000,0.068358019,0.633589152
group_004,1,Job_Claims/W,Job_Claims,W,TIME/Job_Claims/W,TIME/Job_Claims/W/data-00000-of-00001.arrow,1,0,0,0,item0,4-WeekMovingAverageofContinuedClaims(InsuredUnemployment),196,196,False,True,0.971826898,0.632048033,32.678529154,139.000000000,1.189187165,-0.000026068,0.415384615,121.000000000,0.111111111,0.000000000,4.722436865,40.000000000,0.406779661,0.678571429,-0.673469388,0.990947313,20.000000000,1.243127497,0.619047619,0.738095238,0.024543693,0.105266542
group_004,1,Job_Claims/W,Job_Claims,W,TIME/Job_Claims/W,TIME/Job_Claims/W/data-00000-of-00001.arrow,2,1,0,1,item0,4-WeekMovingAverageofInitialClaims,196,196,False,True,-0.629456497,-0.858941102,10.590848539,32.000000000,0.587674081,0.001303572,0.897435897,26.000000000,0.030000000,55.000000000,0.844779435,17.000000000,0.166666667,0.346938776,-0.464285714,0.927768987,10.000000000,1.618458574,0.214285714,0.833333333,0.098174770,0.498207386
group_004,1,Job_Claims/W,Job_Claims,W,TIME/Job_Claims/W,TIME/Job_Claims/W/data-00000-of-00001.arrow,3,1,0,1,item0,4-WeekMovingAverageofInitialClaims,196,196,False,True,-0.629456497,-0.858941102,10.590848539,32.000000000,0.587674081,0.001303572,0.897435897,26.000000000,0.030000000,55.000000000,0.844779435,17.000000000,0.166666667,0.346938776,-0.464285714,0.927768987,10.000000000,1.618458574,0.214285714,0.833333333,0.098174770,0.498207386
group_004,1,Job_Claims/W,Job_Claims,W,TIME/Job_Claims/W,TIME/Job_Claims/W/data-00000-of-00001.arrow,4,1,0,1,item0,4-WeekMovingAverageofInitialClaims,196,196,False,True,-0.629456497,-0.858941102,10.590848539,32.000000000,0.587674081,0.001303572,0.897435897,26.000000000,0.030000000,55.000000000,0.844779435,17.000000000,0.166666667,0.346938776,-0.464285714,0.927768987,10.000000000,1.618458574,0.214285714,0.833333333,0.098174770,0.498207386
group_004,1,Job_Claims/W,Job_Claims,W,TIME/Job_Claims/W,TIME/Job_Claims/W/data-00000-of-00001.arrow,5,1,0,1,item0,4-WeekMovingAverageofInitialClaims,196,196,False,True,-0.629456497,-0.858941102,10.590848539,32.000000000,0.587674081,0.001303572,0.897435897,26.000000000,0.030000000,55.000000000,0.844779435,17.000000000,0.166666667,0.346938776,-0.464285714,0.927768987,10.000000000,1.618458574,0.214285714,0.833333333,0.098174770,0.498207386
group_004,2,azure2019_D/5T,azure2019_D,5T,TIME/azure2019_D/5T,TIME/azure2019_D/5T/data-00000-of-00001.arrow,1,2441,813,2,item_685,avg_cpu,8633,8633,False,False,-0.348660606,-0.697338171,207.385484378,43.000000000,0.444607005,-0.010414808,0.520852641,337.000000000,0.055555556,49.000000000,0.392444191,40.000000000,0.001612903,0.702710529,-0.301401599,0.978725574,10.000000000,1.805727508,0.260000000,0.120000000,0.005368933,0.241439179
group_004,2,azure2019_D/5T,azure2019_D,5T,TIME/azure2019_D/5T,TIME/azure2019_D/5T/data-00000-of-00001.arrow,2,1248,416,0,item_1793,min_cpu,8635,8635,False,False,-0.069927755,-0.728308944,14.185546190,7.000000000,0.081073004,-0.061954829,0.947996294,343.000000000,0.015306122,11.000000000,0.087932654,6.000000000,0.001703578,0.018529241,0.085581934,0.616451225,9.000000000,2.069361791,0.620000000,0.200000000,0.250422364,0.831124734
group_004,2,azure2019_D/5T,azure2019_D,5T,TIME/azure2019_D/5T,TIME/azure2019_D/5T/data-00000-of-00001.arrow,3,1915,638,1,item_39,max_cpu,8638,8638,False,False,-0.243688326,-0.576063528,1.083768652,2.000000000,0.084203272,-0.330579531,0.943151557,32.000000000,0.014415430,3.000000000,0.101250029,1.000000000,0.166666667,-0.074322760,-0.106274601,0.438791883,8.000000000,2.131148203,0.360000000,0.500000000,0.938412747,1.027666582
group_004,2,azure2019_D/5T,azure2019_D,5T,TIME/azure2019_D/5T,TIME/azure2019_D/5T/data-00000-of-00001.arrow,4,431,143,2,item_1275,avg_cpu,8637,8637,False,False,-1.307925919,-0.638185632,102.732829517,5.000000000,0.139112011,0.025122726,0.930870774,221.000000000,0.005102041,8.000000000,0.104083399,4.000000000,0.001631321,0.086835707,-0.098761144,0.757795724,7.000000000,1.932027175,0.380000000,0.260000000,0.024543693,0.679597599
group_004,2,azure2019_D/5T,azure2019_D,5T,TIME/azure2019_D/5T,TIME/azure2019_D/5T/data-00000-of-00001.arrow,5,16,5,1,item_1007,max_cpu,8632,8632,False,False,1.153098793,0.455330721,0.635300531,3.000000000,0.000543008,-0.001604974,0.268566794,5.000000000,0.003133571,11.000000000,0.050375137,3.000000000,0.500000000,0.015291937,-0.003591288,0.203153040,7.000000000,2.157399380,0.260000000,0.880000000,1.545869139,1.159172670
group_004,3,current_velocity/15T,current_velocity,15T,TIME/current_velocity/15T,TIME/current_velocity/15T/data-00000-of-00001.arrow,1,16,2,4,WA_WATR10_Aquadopp-Profiler-85_220921To221029,PRES_REL,3710,3710,False,False,0.522062839,0.112585552,18.694204602,45.000000000,0.378952991,-0.003991148,0.915610677,105.000000000,0.004623724,95.000000000,0.194914518,31.000000000,0.030303030,0.534770889,-0.328840970,0.873618669,7.000000000,1.753399282,0.510204082,0.326530612,0.064427193,0.475266179
group_004,3,current_velocity/15T,current_velocity,15T,TIME/current_velocity/15T,TIME/current_velocity/15T/data-00000-of-00001.arrow,2,22,3,4,WA_WATR10_Aquadopp-Profiler-85_230226To230423,PRES_REL,5369,5369,False,False,0.109346523,-0.282364027,21.642405897,52.000000000,0.698378448,-0.002250480,0.720752608,136.000000000,0.002036254,97.000000000,0.474904412,34.000000000,0.028571429,-0.349599553,-0.349972062,0.988311240,34.000000000,1.381437020,0.346938776,0.265306122,0.060592241,0.178695731
group_004,3,current_velocity/15T,current_velocity,15T,TIME/current_velocity/15T,TIME/current_velocity/15T/data-00000-of-00001.arrow,3,15,2,3,WA_WATR10_Aquadopp-Profiler-85_220921To221029,TEMP,3710,3710,False,False,-0.300410702,-0.056499938,125.487698007,364.000000000,1.176988210,-0.000215145,0.493933675,560.000000000,0.006944444,1003.000000000,1.357727558,40.000000000,0.061433447,-0.057681941,-0.393530997,0.997880297,15.000000000,1.190913268,0.346938776,0.530612245,0.007669904,0.093997740
group_004,3,current_velocity/15T,current_velocity,15T,TIME/current_velocity/15T,TIME/current_velocity/15T/data-00000-of-00001.arrow,4,0,0,0,NRS_NRSMAI-ADCP_Sentinel-or-Monitor-Workhorse-ADCP-90_200704To210107,UCUR,17953,17953,False,False,0.097560811,-0.451854556,16.382635810,35.000000000,0.342186184,-0.015792937,0.845476827,198.000000000,0.000739645,50.000000000,0.194914870,34.000000000,0.008695652,-0.221857071,0.272572829,0.953121127,16.000000000,1.583073468,0.320000000,0.260000000,0.065577679,0.365323155
group_004,3,current_velocity/15T,current_velocity,15T,TIME/current_velocity/15T,TIME/current_velocity/15T/data-00000-of-00001.arrow,5,20,3,2,WA_WATR10_Aquadopp-Profiler-85_230226To230423,WCUR,5369,5369,False,False,0.532596857,-0.213969665,0.680965071,7.000000000,0.002453536,-0.337815188,0.971497765,16.000000000,0.000799514,12.000000000,0.082457148,6.000000000,0.055555556,0.059228907,0.222574036,0.254864899,7.000000000,2.195113785,0.122448980,0.122448980,1.444242912,1.116433772
group_004,4,Australia_Solar/H,Australia_Solar,H,TIME/Australia_Solar/H,TIME/Australia_Solar/H/data-00000-of-00001.arrow,1,0,0,0,item0,solar_63726,35064,35064,False,True,-0.403325815,-0.604557737,4.726542025,12.000000000,0.540472286,-0.468057078,0.444913442,15.000000000,0.026011993,23.000000000,0.233193329,6.000000000,0.857142857,0.285192790,-0.038729181,0.914890114,5.000000000,1.533413293,0.220000000,0.760000000,0.261735472,0.600105164
group_004,4,Australia_Solar/H,Australia_Solar,H,TIME/Australia_Solar/H,TIME/Australia_Solar/H/data-00000-of-00001.arrow,2,1,0,1,item0,solar_51616,35064,35064,False,True,-0.752040684,-0.967767960,5.587032851,12.000000000,0.577332300,-0.003986072,0.694720931,31.000000000,0.024476679,23.000000000,1.105347298,7.000000000,0.750000000,-0.011963838,0.006616473,0.996829391,33.000000000,1.525453574,0.120000000,0.740000000,0.261735472,0.441347446
group_004,4,Australia_Solar/H,Australia_Solar,H,TIME/Australia_Solar/H,TIME/Australia_Solar/H/data-00000-of-00001.arrow,3,1,0,1,item0,solar_51616,35064,35064,False,True,-0.752040684,-0.967767960,5.587032851,12.000000000,0.577332300,-0.003986072,0.694720931,31.000000000,0.024476679,23.000000000,1.105347298,7.000000000,0.750000000,-0.011963838,0.006616473,0.996829391,33.000000000,1.525453574,0.120000000,0.740000000,0.261735472,0.441347446
group_004,4,Australia_Solar/H,Australia_Solar,H,TIME/Australia_Solar/H,TIME/Australia_Solar/H/data-00000-of-00001.arrow,4,0,0,0,item0,solar_63726,35064,35064,False,True,-0.403325815,-0.604557737,4.726542025,12.000000000,0.540472286,-0.468057078,0.444913442,15.000000000,0.026011993,23.000000000,0.233193329,6.000000000,0.857142857,0.285192790,-0.038729181,0.914890114,5.000000000,1.533413293,0.220000000,0.760000000,0.261735472,0.600105164
group_004,4,Australia_Solar/H,Australia_Solar,H,TIME/Australia_Solar/H,TIME/Australia_Solar/H/data-00000-of-00001.arrow,5,1,0,1,item0,solar_51616,35064,35064,False,True,-0.752040684,-0.967767960,5.587032851,12.000000000,0.577332300,-0.003986072,0.694720931,31.000000000,0.024476679,23.000000000,1.105347298,7.000000000,0.750000000,-0.011963838,0.006616473,0.996829391,33.000000000,1.525453574,0.120000000,0.740000000,0.261735472,0.441347446
group_004,5,MetroPT-3/5T,MetroPT-3,5T,TIME/MetroPT-3/5T,TIME/MetroPT-3/5T/data-00000-of-00001.arrow,1,2,0,2,item0,H1,17809,17809,False,False,0.711981195,0.497911650,14.446039005,2.000000000,0.227361396,0.595912847,0.875168464,304.000000000,0.002776621,3.000000000,0.187601898,1.000000000,0.002762431,0.053905329,-0.255938009,0.559793941,289.000000000,2.041986487,0.580000000,0.240000000,0.157424778,0.844561232
group_004,5,MetroPT-3/5T,MetroPT-3,5T,TIME/MetroPT-3/5T,TIME/MetroPT-3/5T/data-00000-of-00001.arrow,2,3,0,3,item0,DV_pressure,17809,17809,False,False,0.085549151,-0.788752997,48.025328518,3.000000000,0.050600984,0.007222206,0.527178796,272.000000000,0.002904866,3.000000000,0.056232228,2.000000000,0.008620690,-0.466449548,0.135942501,0.645830784,299.000000000,1.474611538,0.440000000,0.260000000,0.022434469,0.772110290
group_004,5,MetroPT-3/5T,MetroPT-3,5T,TIME/MetroPT-3/5T,TIME/MetroPT-3/5T/data-00000-of-00001.arrow,3,1,0,1,item0,TP3,17809,17809,False,False,0.425566573,-0.006722148,24.993475474,2.000000000,0.211257707,0.310067518,0.872079964,301.000000000,0.004557292,3.000000000,0.181953429,1.000000000,0.009009009,0.011511034,-0.088157673,0.808235180,289.000000000,2.076177247,0.500000000,0.440000000,0.043910200,0.592775761
group_004,5,MetroPT-3/5T,MetroPT-3,5T,TIME/MetroPT-3/5T,TIME/MetroPT-3/5T/data-00000-of-00001.arrow,4,5,0,5,item0,Motor_current,17809,17809,False,False,-1.030813086,-1.203179152,0.869951722,2.000000000,0.268826764,0.714912788,0.806659928,293.000000000,0.011608294,3.000000000,0.219302868,1.000000000,0.500000000,-0.181593576,0.041046662,0.308919259,55.000000000,2.147716150,0.140000000,0.120000000,1.442133688,1.095518630
group_004,5,MetroPT-3/5T,MetroPT-3,5T,TIME/MetroPT-3/5T,TIME/MetroPT-3/5T/data-00000-of-00001.arrow,5,0,0,0,item0,TP2,17809,17809,False,False,-0.194661955,-0.459316148,0.781312662,1.000000000,0.081775977,-0.072504856,0.563398473,227.000000000,0.005102041,7.000000000,0.155149262,5.000000000,0.000807754,-0.315851536,0.062664945,0.406455564,66.000000000,2.113633463,0.120000000,0.120000000,1.453063301,0.966964138
group_005,1,Coastal_T_S/15T,Coastal_T_S,15T,TIME/Coastal_T_S/15T,TIME/Coastal_T_S/15T/data-00000-of-00001.arrow,1,14,4,2,WATR20,PRES_REL,16686,16686,False,False,-0.311742835,-0.601391187,774.898820807,370.000000000,0.639178236,-0.000022993,0.492897812,984.000000000,0.034013605,399.000000000,1.702601046,40.000000000,0.000434972,-0.824193935,0.185245116,0.997308601,18.000000000,1.586935762,0.360000000,0.300000000,0.001150486,0.079723162
group_005,1,Coastal_T_S/15T,Coastal_T_S,15T,TIME/Coastal_T_S/15T,TIME/Coastal_T_S/15T/data-00000-of-00001.arrow,2,13,4,1,WATR20,PSAL,16686,16686,False,False,-0.564917535,-0.843595211,863.350610885,489.000000000,1.029341471,-0.000167302,0.332094696,3940.000000000,0.104166667,560.000000000,0.713183138,40.000000000,0.000294985,0.515581925,-0.323145152,0.995114586,14.000000000,1.278721906,0.340000000,0.280000000,0.001150486,0.113071925
group_005,1,Coastal_T_S/15T,Coastal_T_S,15T,TIME/Coastal_T_S/15T,TIME/Coastal_T_S/15T/data-00000-of-00001.arrow,3,0,0,0,NRSMAI,TEMP,21971,21971,False,False,-0.580940631,-0.279400696,1748.660639341,2.000000000,0.386352672,0.000328822,0.413427401,2718.000000000,0.062500000,2.000000000,0.175254167,1.000000000,0.000215843,0.859360066,0.052273451,0.714528243,13.000000000,1.612793856,0.640000000,0.540000000,0.000766990,0.691127871
group_005,1,Coastal_T_S/15T,Coastal_T_S,15T,TIME/Coastal_T_S/15T,TIME/Coastal_T_S/15T/data-00000-of-00001.arrow,4,12,4,0,WATR20,TEMP,16686,16686,False,False,-0.064750860,-0.422402674,762.756128343,235.000000000,0.902338120,-0.000086333,0.316991310,1272.000000000,0.074074074,607.000000000,1.085795794,40.000000000,0.000181653,-0.789404291,0.427094570,0.996052857,25.000000000,1.243803931,0.480000000,0.340000000,0.001917476,0.101023980
group_005,1,Coastal_T_S/15T,Coastal_T_S,15T,TIME/Coastal_T_S/15T,TIME/Coastal_T_S/15T/data-00000-of-00001.arrow,5,2,0,2,NRSMAI,PRES_REL,21971,21971,False,False,-0.833104853,0.955193801,0.674586335,2.000000000,0.003043595,-0.000435859,0.469458352,97.000000000,0.001602539,4.000000000,0.280450105,1.000000000,0.034482759,0.007373356,-0.007054754,0.229256274,10.000000000,2.148406749,0.760000000,0.880000000,1.440216212,1.139907139
group_005,2,Housing_Inventory/M,Housing_Inventory,M,TIME/Housing_Inventory/M,TIME/Housing_Inventory/M/data-00000-of-00001.arrow,1,2,0,2,item0,MEDLISPRIUS,114,114,False,True,1.120085815,1.120085815,26.437836079,68.000000000,1.054179756,0.001115710,0.663716814,56.000000000,0.166666667,11.000000000,2.461277931,6.000000000,0.075000000,0.596491228,-0.684210526,0.978122252,8.000000000,1.432846777,0.837837838,0.783783784,0.049087385,0.184703731
group_005,2,Housing_Inventory/M,Housing_Inventory,M,TIME/Housing_Inventory/M,TIME/Housing_Inventory/M/data-00000-of-00001.arrow,2,3,0,3,item0,MEDSQUFEEUS,114,114,False,True,0.014775042,0.556875630,14.354182150,7.000000000,0.626806380,0.002186122,0.911504425,51.000000000,0.062500000,10.000000000,0.941489077,6.000000000,0.142857143,-0.508771930,0.210526316,0.972191468,9.000000000,1.580433729,0.837837838,0.729729730,0.049087385,0.433078936
group_005,2,Housing_Inventory/M,Housing_Inventory,M,TIME/Housing_Inventory/M,TIME/Housing_Inventory/M/data-00000-of-00001.arrow,3,1,0,1,item0,MEDDAYONMARUS,114,114,False,True,0.131055520,-0.553054294,3.282475104,6.000000000,0.317212285,-0.121994508,0.982300885,10.000000000,0.027777778,11.000000000,0.298315941,5.000000000,0.117647059,-0.473684211,0.228070175,0.875580583,6.000000000,1.802665939,0.162162162,0.702702703,0.343611696,0.764272380
group_005,2,Housing_Inventory/M,Housing_Inventory,M,TIME/Housing_Inventory/M,TIME/Housing_Inventory/M/data-00000-of-00001.arrow,4,1,0,1,item0,MEDDAYONMARUS,114,114,False,True,0.131055520,-0.553054294,3.282475104,6.000000000,0.317212285,-0.121994508,0.982300885,10.000000000,0.027777778,11.000000000,0.298315941,5.000000000,0.117647059,-0.473684211,0.228070175,0.875580583,6.000000000,1.802665939,0.162162162,0.702702703,0.343611696,0.764272380
group_005,2,Housing_Inventory/M,Housing_Inventory,M,TIME/Housing_Inventory/M,TIME/Housing_Inventory/M/data-00000-of-00001.arrow,5,1,0,1,item0,MEDDAYONMARUS,114,114,False,True,0.131055520,-0.553054294,3.282475104,6.000000000,0.317212285,-0.121994508,0.982300885,10.000000000,0.027777778,11.000000000,0.298315941,5.000000000,0.117647059,-0.473684211,0.228070175,0.875580583,6.000000000,1.802665939,0.162162162,0.702702703,0.343611696,0.764272380
group_005,3,EWELD_Load/15T,EWELD_Load,15T,TIME/EWELD_Load/15T,TIME/EWELD_Load/15T/data-00000-of-00001.arrow,1,2,0,2,item0,User_U62,20544,20544,False,False,-1.044438613,-1.253588222,12.104628919,50.000000000,0.571120982,0.001851703,0.706079930,66.000000000,0.007542806,78.000000000,0.398980841,27.000000000,0.071428571,-0.236370717,0.147780374,0.944084016,11.000000000,1.557049228,0.340000000,0.220000000,0.065577679,0.428097641
group_005,3,EWELD_Load/15T,EWELD_Load,15T,TIME/EWELD_Load/15T,TIME/EWELD_Load/15T/data-00000-of-00001.arrow,2,4,0,4,item0,User_U142,20544,20544,False,False,0.046762551,-0.226835122,42.273850264,57.000000000,0.771681306,-0.001838640,0.684418050,186.000000000,0.004812573,75.000000000,0.241812628,40.000000000,0.007751938,-0.256741628,0.146758178,0.983179006,12.000000000,1.493765407,0.440000000,0.380000000,0.018983012,0.226673470
