dataset,source_format,source_path,sample_rank,sample_index,series_name,series_length_original,series_length_used,downsampled,value_source,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
kaggle_web_traffic_weekly_dataset,tsf,kaggle_web_traffic_weekly_dataset/kaggle_web_traffic_weekly_dataset.tsf,4,116620,T116620,114,114,False,value,0.384213099,0.334326852,-0.299858286,-0.240731609,-1.162442975,1.174215717,-0.269157597,-0.275029939,-0.789924410,-0.185958046,-0.237078125,-0.834504810,1.053415522,0.392242097,0.465790931,-1.899952261,-0.667135423,1.043242877,1.472823290,1.143194134,2.577106315,1.522413824
kaggle_web_traffic_weekly_dataset,tsf,kaggle_web_traffic_weekly_dataset/kaggle_web_traffic_weekly_dataset.tsf,5,118093,T118093,114,114,False,value,0.385412531,0.392183936,-0.299655696,-0.236295245,-1.161337558,1.021068222,-1.124653053,-0.267644172,-0.801899360,-0.300534160,-0.236217926,-0.690591733,-0.288189467,1.119264465,0.024712345,-1.780766510,-0.302362990,0.655995564,-0.548216486,1.143194134,2.247888466,1.485447127
kdd_cup_2018_dataset_without_missing_values,tsf,kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,1,4,T4,10898,10898,False,value,0.077049078,-0.229518750,-0.111276944,-0.198586156,-0.798840852,-0.006359242,-0.534569558,0.856838808,-0.861873784,-0.163042823,-0.223630635,0.532669419,-0.725747968,-2.026233480,0.453775534,0.661109230,-0.059181368,-0.123284759,-0.015046945,-0.155823188,-0.742506998,-0.381520632
kdd_cup_2018_dataset_without_missing_values,tsf,kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,2,96,T96,10898,10898,False,value,0.357426612,0.116015511,-0.146959737,-0.211895246,-0.952336581,0.027613024,-0.700677742,0.197659130,-0.554417053,-0.163042823,-0.233970566,0.100930189,-0.733272946,-1.917721465,0.550077204,0.652784431,0.305591065,0.064688292,-0.727222866,0.497609997,-0.661917212,-0.234546204
kdd_cup_2018_dataset_without_missing_values,tsf,kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,3,162,T162,10898,10898,False,value,0.582547474,0.327557851,-0.157974555,-0.169749793,-1.006333982,0.042283031,-0.653567871,0.208737780,-0.382297100,0.035555773,-0.223899419,1.468104417,-0.733443600,-1.944988586,0.506776945,0.799870784,0.305591065,-0.013841837,-0.513570090,-1.462689558,-0.709070810,-0.492845360
kdd_cup_2018_dataset_without_missing_values,tsf,kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,4,171,T171,10898,10898,False,value,-0.482421404,-0.878811031,-0.258427620,-0.209677064,-0.286132491,0.009371109,0.533050265,0.151498088,-0.935482326,-0.155404416,-0.168662129,0.172886727,-0.619984249,-1.493504406,0.395332015,0.671126897,0.427181876,0.177352003,-0.656005274,-1.390085870,-0.580470088,-0.119465712
kdd_cup_2018_dataset_without_missing_values,tsf,kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,5,234,T234,10920,10920,False,value,0.064433409,-0.541475247,0.038386622,-0.147567976,-0.822724849,-0.067892831,0.378223340,0.232741522,-0.916326663,0.868142198,-0.223682312,1.971800185,-0.721361274,-1.946115935,0.443277156,0.773439923,0.184000254,0.545648795,-0.086264537,-0.155823188,-0.781087215,-0.556286541
london_smart_meters_dataset_with_missing_values,tsf,london_smart_meters_dataset_with_missing_values/london_smart_meters_dataset_with_missing_values.tsf,1,2607,T2607,14736,14736,False,value,0.118950135,-0.194098065,-0.281963124,-0.216331610,-1.026418086,0.545120107,0.789303187,-0.210404480,-0.942152559,-0.231788491,-0.233795429,-0.042982888,-0.692287355,0.347211128,-0.153829989,-0.196627259,0.184000254,0.883868293,-0.940875643,1.151043182,-0.160374395,0.605162049
london_smart_meters_dataset_with_missing_values,tsf,london_smart_meters_dataset_with_missing_values/london_smart_meters_dataset_with_missing_values.tsf,2,2863,T2863,30576,30576,False,value,0.401688544,0.007510042,-0.291208136,-0.220767973,-1.124768230,1.265724365,0.838990630,0.133033672,-0.911090420,-0.193596454,-0.238893275,-0.186895965,-0.719630719,0.810526318,0.228797523,-0.568668180,0.062409443,0.826183172,-1.083310827,-1.317482183,0.265722665,0.896013544
london_smart_meters_dataset_with_missing_values,tsf,london_smart_meters_dataset_with_missing_values/london_smart_meters_dataset_with_missing_values.tsf,3,3375,T3375,31056,31056,False,value,-0.084032937,-0.452463471,-0.288993316,-0.218549791,-1.090426762,-0.077398260,0.801859126,-0.204865155,-0.939766977,-0.155404416,-0.224263859,-0.402765580,-0.337878541,-0.647098824,0.452853377,-0.393618402,0.184000254,0.777257280,1.124434529,0.279798935,0.053102804,0.813542173
london_smart_meters_dataset_with_missing_values,tsf,london_smart_meters_dataset_with_missing_values/london_smart_meters_dataset_with_missing_values.tsf,4,4219,T4219,25488,25488,False,value,0.299076227,-0.056657796,-0.294545362,-0.216331610,-1.154897118,0.533006651,0.767206263,-0.214097363,-0.942745788,0.027917366,-0.237937569,-0.402765580,-0.337878541,-0.346029899,0.494049225,-0.860190997,0.427181876,0.847281754,-1.083310827,0.207195248,0.632234724,1.054203910
london_smart_meters_dataset_with_missing_values,tsf,london_smart_meters_dataset_with_missing_values/london_smart_meters_dataset_with_missing_values.tsf,5,4402,T4402,31488,31488,False,value,0.012691387,-0.498175678,-0.264035393,-0.216331610,-1.091137617,0.467848955,0.481171063,-0.195632947,-0.597881688,-0.155404416,-0.235313892,-0.042982888,-0.734330782,0.351719440,-0.309656738,-0.028109222,0.305591065,0.535867930,0.839564160,-0.155823188,-0.358419507,0.401122259
m1_monthly_dataset,tsf,m1_monthly_dataset/m1_monthly_dataset.tsf,1,29,T29,84,84,False,value,0.529597160,1.311480906,-0.296621559,-0.238513427,-0.669796495,-0.311930669,0.876360415,-0.258411963,-0.382297100,-0.308172567,-0.235607121,-0.762548271,-0.496883577,-0.491837367,2.121855217,-0.932522287,-0.667135423,1.039662187,1.187019685,1.071839159,0.931017069,0.979038664
m1_monthly_dataset,tsf,m1_monthly_dataset/m1_monthly_dataset.tsf,2,201,T201,104,104,False,value,0.245181084,-0.933602599,-0.207251078,-0.231858882,0.312869535,0.047572256,0.955515510,-0.258411963,1.401491501,-0.247065307,-0.202655478,-0.834504810,-0.645950798,1.333415519,-1.369426576,0.345939563,-0.788726234,0.843209416,1.456783292,0.017618954,-0.715072177,-0.010493646
m1_monthly_dataset,tsf,m1_monthly_dataset/m1_monthly_dataset.tsf,3,242,T242,54,54,False,value,-0.238788534,-0.422157112,-0.293495514,-0.240731609,-0.308997034,0.925495280,0.928647361,-0.260258405,1.401491501,-0.315810975,-0.232482918,-0.834504810,-0.547095693,1.235509234,-0.613657801,-0.683050432,-0.788726234,0.570094473,-0.581691265,0.153531653,0.272581370,0.674560047
m1_monthly_dataset,tsf,m1_monthly_dataset/m1_monthly_dataset.tsf,4,259,T259,82,82,False,value,-0.200231156,-0.313573917,-0.296338776,-0.240731609,-0.860618668,0.528645018,0.993872731,-0.265797730,-0.212133056,-0.308172567,-0.226732990,-0.834504810,-0.377629800,0.859335588,-0.853582974,-0.977677231,-0.667135423,1.263126948,-0.509118990,0.824326589,1.040756352,1.080947797
m1_monthly_dataset,tsf,m1_monthly_dataset/m1_monthly_dataset.tsf,5,501,T501,59,59,False,value,0.104045723,0.193364032,-0.269918516,-0.227422518,0.862739515,0.632309371,0.715018210,-0.262104847,0.619128080,-0.254703714,-0.227153706,-0.402765580,-0.511790299,-1.395709976,2.351828394,0.235298049,-0.059181368,0.178830615,0.768346568,0.860628433,-0.385854328,-0.034140935
m1_quarterly_dataset,tsf,m1_quarterly_dataset/m1_quarterly_dataset.tsf,1,20,T20,42,42,False,value,-0.623604877,-0.987548142,-0.287293650,-0.231858882,-0.125870606,0.015986011,0.792117254,-0.260258405,-0.554417053,-0.331087790,-0.178717208,-0.546678656,0.457146638,0.807683450,-1.254900254,-0.134516740,-0.423953801,0.614072239,0.793482189,0.023550627,0.053102804,0.497504221
m1_quarterly_dataset,tsf,m1_quarterly_dataset/m1_quarterly_dataset.tsf,2,72,T72,57,57,False,value,-0.006699399,1.334414362,-0.225257142,-0.158658884,2.097009729,-0.008716276,-0.251773761,-0.230715338,1.401491501,-0.331087790,0.358292378,0.820495572,-0.565028592,1.119264465,-1.468169021,0.751034278,-0.788726234,-0.767650301,1.160043325,-0.234477182,-0.605332894,-1.396124746
m1_quarterly_dataset,tsf,m1_quarterly_dataset/m1_quarterly_dataset.tsf,3,90,T90,52,52,False,value,-0.004155762,0.214593864,-0.278280654,-0.240731609,-0.623199184,0.176727525,0.855885447,-0.263951289,0.097552465,-0.315810975,-0.225439958,-0.834504810,-0.524943289,0.750297204,-1.047099918,-0.557583530,-0.788726234,0.775780444,1.079114243,-0.083219501,0.053102804,0.481423412
m1_quarterly_dataset,tsf,m1_quarterly_dataset/m1_quarterly_dataset.tsf,4,105,T105,68,68,False,value,-0.448997712,-0.707201355,-0.227492524,-0.140913430,1.312097659,-0.004150812,-0.026994704,-0.230715338,1.401491501,-0.331087790,0.177277357,-0.618635195,-0.592286598,1.424885059,-1.251288751,0.736884246,-0.667135423,-0.579267535,1.313529514,-0.145808886,-0.605332894,-1.229630296
m1_quarterly_dataset,tsf,m1_quarterly_dataset/m1_quarterly_dataset.tsf,5,158,T158,60,60,False,value,-0.249070945,0.010838793,-0.255908325,-0.205240701,0.891862872,-0.027303148,0.495838340,-0.251026197,-0.065439915,-0.331087790,-0.078745546,0.172886727,-0.184989083,1.284174417,-1.635552689,0.632143736,-0.302362990,-0.112206578,0.817651055,0.894137827,-0.385854328,-0.701013526
m1_yearly_dataset,tsf,m1_yearly_dataset/m1_yearly_dataset.tsf,1,7,T7,16,16,False,value,-0.486125052,-0.733903721,-0.282885727,-0.220767973,1.408139813,0.018956710,0.450638580,-0.271337055,1.401491501,-0.331087790,0.031266896,-0.762548271,2.245953290,1.343134158,-0.947922484,-2.636999388,-1.031907856,-0.323699651,-1.510616379,-1.898311681,0.053102804,-1.065652608
m1_yearly_dataset,tsf,m1_yearly_dataset/m1_yearly_dataset.tsf,2,80,T80,26,26,False,value,0.149450014,0.669381673,-0.297869898,-0.240731609,-0.258341377,0.652497162,1.117335038,-0.269490614,-0.782606385,-0.308172567,-0.224111070,-0.618635195,2.842222174,0.089429779,0.143029283,-2.104238741,-0.667135423,1.282802660,-1.510616379,-1.898311681,1.369974201,1.591151333
m1_yearly_dataset,tsf,m1_yearly_dataset/m1_yearly_dataset.tsf,3,82,T82,26,26,False,value,0.261673382,0.830791912,-0.276331166,-0.218549791,0.320008527,-0.114088047,0.983995747,-0.254719080,0.097552465,-0.308172567,-0.165909612,-0.474722118,-0.224303515,0.089429779,-1.542987085,0.264443817,-0.788726234,0.512460073,-1.510616379,-1.898311681,-0.385854328,-0.147248685
m1_yearly_dataset,tsf,m1_yearly_dataset/m1_yearly_dataset.tsf,4,140,T140,19,19,False,value,-0.697896397,-0.285300659,-0.279224162,-0.214113428,1.322575040,-0.001959774,1.117335038,-0.265797730,1.401491501,-0.331087790,0.058512524,-0.474722118,2.331134560,1.296586994,-1.287213704,0.004028175,-1.031907856,-0.399735076,-1.510616379,-1.898311681,-0.385854328,-1.448768858
m1_yearly_dataset,tsf,m1_yearly_dataset/m1_yearly_dataset.tsf,5,177,T177,19,19,False,value,0.293672210,0.552751001,-0.287099964,-0.231858882,0.337348972,0.087805849,0.746948117,-0.269490614,1.401491501,-0.331087790,-0.201150953,-0.546678656,-0.337878541,1.083799959,-1.287213704,-0.753225693,-0.667135423,0.545702993,-1.510616379,-1.898311681,0.053102804,-0.036790015
m3_other_dataset,tsf,m3_other_dataset/m3_other_dataset.tsf,1,33,T33,73,73,False,value,0.032926684,0.490123111,-0.242142918,-0.214113428,0.813999393,-0.005738963,0.561754656,-0.251026197,1.401491501,-0.201234861,-0.002842532,-0.114939426,-0.602886934,1.500629356,-1.742700547,0.606775247,-0.667135423,-0.220952390,-0.442352498,-0.083219501,-0.605332894,-0.877253225
m3_other_dataset,tsf,m3_other_dataset/m3_other_dataset.tsf,2,61,T61,71,71,False,value,-0.282614793,-0.410577156,-0.212374640,-0.129822522,2.054162543,-0.010298084,0.069669175,-0.221483130,1.401491501,-0.224150084,0.109634250,-0.114939426,-0.460190107,-1.751362500,2.193627484,0.826947768,0.548772687,-0.066138416,0.945162659,0.730442511,-0.715072177,-1.315192080
m3_other_dataset,tsf,m3_other_dataset/m3_other_dataset.tsf,3,130,T130,71,71,False,value,0.676501275,1.194725350,-0.202517269,-0.145349794,2.202746197,-0.011008334,-0.549406108,-0.210404480,1.401491501,-0.331087790,0.553196574,1.683974032,-0.306077534,-1.552061968,2.175468236,0.830205452,2.980588905,-0.817193480,0.699584755,0.354906198,-0.715072177,-1.434157584
m3_other_dataset,tsf,m3_other_dataset/m3_other_dataset.tsf,4,138,T138,71,71,False,value,0.608386724,1.389752314,-0.203313940,-0.143131612,2.147262917,-0.010800197,-0.263679055,-0.210404480,1.401491501,-0.331087790,1.077817668,1.468104417,-0.449182066,-1.523590463,2.229945981,0.849922406,1.643089985,-0.817193480,1.313529514,-0.270987657,-0.715072177,-1.508468382
m3_other_dataset,tsf,m3_other_dataset/m3_other_dataset.tsf,5,143,T143,71,71,False,value,0.554904954,1.292687250,-0.203542627,-0.156440703,1.775571263,-0.010990757,-0.263679055,-0.212250922,1.401491501,-0.331087790,0.743986526,1.683974032,1.202482743,-1.324289931,2.229945981,0.882390754,1.278317552,-0.684210044,1.190740563,-0.270987657,-0.715072177,-1.405216797
m3_quarterly_dataset,tsf,m3_quarterly_dataset/m3_quarterly_dataset.tsf,1,225,T225,64,64,False,value,-0.633782028,-0.656396062,-0.299423833,-0.240731609,0.567395397,-0.767464012,1.117335038,-0.273183497,-0.510861962,-0.308172567,-0.240777290,-0.762548271,1.053415522,0.269224593,-0.706177490,-2.098335981,-0.788726234,0.671254112,0.467650068,-0.150445137,2.686845598,1.730693594
m3_quarterly_dataset,tsf,m3_quarterly_dataset/m3_quarterly_dataset.tsf,2,248,T248,51,51,False,value,-0.416640447,-0.293306151,-0.258518219,-0.187495247,1.001016955,-0.097222206,0.383968934,-0.256565522,0.097552465,-0.254703714,-0.109833860,-0.546678656,-0.288189467,-1.845150986,1.302043996,0.621080774,0.548772687,-0.002869761,-0.323656511,0.348945304,-0.605332894,-0.604679871
m3_quarterly_dataset,tsf,m3_quarterly_dataset/m3_quarterly_dataset.tsf,3,285,T285,42,42,False,value,0.504833897,0.868320963,-0.284397108,-0.222986155,0.514950056,-0.017293487,0.873421700,-0.262104847,-0.065439915,-0.247065307,-0.210462782,-0.258852503,-0.337878541,1.000205053,-1.561878025,0.084711267,-0.667135423,0.325547067,-0.253835342,0.023550627,0.053102804,0.108914069
m3_quarterly_dataset,tsf,m3_quarterly_dataset/m3_quarterly_dataset.tsf,4,523,T523,24,24,False,value,0.654687794,1.493752360,-0.273622028,-0.238513427,-0.256003465,0.046336713,0.972401026,-0.269490614,1.401491501,-0.308172567,-0.197202521,-0.834504810,-0.337878541,1.048335454,-1.377691363,-0.126565426,-0.788726234,0.713109629,-1.510616379,-1.898311681,-0.385854328,-0.412185531
m3_quarterly_dataset,tsf,m3_quarterly_dataset/m3_quarterly_dataset.tsf,5,642,T642,43,43,False,value,-0.329674869,-1.143080801,-0.250646186,-0.180840702,0.821781909,-0.013055191,0.720491908,-0.254719080,1.401491501,-0.254703714,-0.099658128,-0.546678656,-0.511790299,-1.427581901,2.320319915,0.354669291,-0.180772179,0.312964407,0.793482189,-0.617070142,-0.605332894,-0.625777175
m3_yearly_dataset,tsf,m3_yearly_dataset/m3_yearly_dataset.tsf,1,211,T211,47,47,False,value,0.610269677,1.087415799,-0.238507865,-0.178622520,1.643901417,-0.007140229,0.392664975,-0.234408222,1.401491501,-0.331087790,0.297293294,0.316799804,-0.524943289,0.861958158,-1.469131549,0.721178901,-0.788726234,-0.426302739,0.925774930,0.585498671,-0.605332894,-1.337316529
m3_yearly_dataset,tsf,m3_yearly_dataset/m3_yearly_dataset.tsf,2,247,T247,32,32,False,value,0.283312452,0.484915980,-0.293547697,-0.234077063,-0.368875459,0.084784576,1.009803352,-0.260258405,-0.293629246,-0.277618937,-0.208370197,-0.690591733,0.695654192,-0.046631161,0.421965815,-0.992656394,-0.545544612,0.794735396,0.269823423,-0.083219501,0.492059937,1.102647715
m3_yearly_dataset,tsf,m3_yearly_dataset/m3_yearly_dataset.tsf,3,332,T332,47,47,False,value,-0.206634909,-0.304905908,-0.261264482,-0.167531611,0.530234324,0.008291424,-0.621873115,-0.260258405,0.097552465,-0.331087790,-0.051881252,-0.618635195,-0.460190107,1.421090046,-0.426713419,0.489346810,-0.667135423,-0.719314269,0.738360213,0.585498671,-0.605332894,-0.789125474
m3_yearly_dataset,tsf,m3_yearly_dataset/m3_yearly_dataset.tsf,4,439,T439,21,21,False,value,-0.196305648,-1.200937684,-0.275719809,-0.211895246,1.487903282,0.007427438,0.450638580,-0.263951289,1.401491501,-0.331087790,0.011308346,-0.690591733,-0.288189467,1.144596255,-1.500482471,0.119080465,-0.910317045,-0.435976904,-1.510616379,-1.898311681,-0.385854328,-1.265671527
m3_yearly_dataset,tsf,m3_yearly_dataset/m3_yearly_dataset.tsf,5,529,T529,21,21,False,value,-0.353702649,-0.535676518,-0.279302631,-0.211895246,0.857000889,-0.034585232,0.283964465,-0.265797730,1.401491501,-0.331087790,0.021477666,-0.618635195,2.842222174,-1.839488585,1.814877447,-0.098660978,1.156726741,-0.435976904,-1.510616379,-1.898311681,-0.385854328,-1.025522503
m4_daily_dataset,tsf,m4_daily_dataset/m4_daily_dataset.tsf,1,952,T952,3712,3712,False,value,-0.418968194,-0.749717894,1.107616415,1.241013794,1.431432667,-0.010421947,-0.467214346,0.930696475,-0.829693072,8.086437345,0.149489318,1.971800185,-0.726535652,1.093717028,-1.625225269,1.002993247,0.062409443,-0.619603834,-0.929248281,1.065104123,-0.814523403,-1.413225446
m4_daily_dataset,tsf,m4_daily_dataset/m4_daily_dataset.tsf,2,1451,T1451,4211,4211,False,value,-0.721574045,-1.172324552,2.230459637,2.154904672,2.356729374,-0.010531969,-1.397425001,2.036715039,-0.382297100,-0.331087790,0.297897598,1.971800185,-0.721137691,1.036174270,-1.430761849,1.012626605,0.062409443,-0.921748733,-1.074590305,1.287360309,-0.817952755,-1.529854940
m4_daily_dataset,tsf,m4_daily_dataset/m4_daily_dataset.tsf,3,2020,T2020,4211,4211,False,value,-0.334999022,-0.511265598,2.957718361,3.046613732,1.314627830,-0.014793528,-1.931098888,1.892692588,-0.065439915,-0.331087790,-0.137531961,1.971800185,-0.731668328,0.952166090,-0.686754458,1.013793662,0.062409443,-0.772188923,-1.074590305,-1.453799310,-0.821382108,-1.533785118
m4_daily_dataset,tsf,m4_daily_dataset/m4_daily_dataset.tsf,4,3576,T3576,4211,4211,False,value,-0.377471493,-0.573101391,3.841557276,4.479559137,1.787013902,-0.010449123,-2.018988801,2.014557739,0.619128080,-0.331087790,1.127612532,1.971800185,-0.729244028,1.341483997,-0.503661281,1.014579558,0.791954308,-0.937444042,-1.001919293,-1.453799310,-0.821382108,-1.611908963
m4_daily_dataset,tsf,m4_daily_dataset/m4_daily_dataset.tsf,5,3775,T3775,250,250,False,value,-0.044696418,0.363454032,-0.146316553,-0.052186161,0.766432772,-0.008971631,0.729098145,-0.191940063,-0.382297100,0.180685517,-0.015327537,1.971800185,-0.572772344,-0.849157462,0.939622429,0.846546845,-0.180772179,-0.320338073,-0.930938304,1.225335327,-0.715072177,-0.749830666
m4_hourly_dataset,tsf,m4_hourly_dataset/m4_hourly_dataset.tsf,1,47,T47,748,748,False,value,-0.556523977,-0.706810878,-0.271963591,-0.218549791,0.400075749,-0.009611697,0.800498033,-0.251026197,-0.829873594,-0.155404416,0.000769016,-0.474722118,2.331134560,0.127680678,-0.999632643,0.987263883,0.791954308,-0.001875372,-0.904509213,0.727779133,-0.234962814,-0.387949518
m4_hourly_dataset,tsf,m4_hourly_dataset/m4_hourly_dataset.tsf,2,50,T50,748,748,False,value,-0.447094071,-0.723815820,-0.270579310,-0.218549791,0.543077778,-0.011458542,0.858510443,-0.249179755,-0.597700774,-0.155404416,0.133186658,-0.474722118,1.947818848,0.289831225,-0.816923415,1.004045133,0.670363497,-0.033625847,-0.904509213,1.191206924,-0.248680224,-0.452794913
m4_hourly_dataset,tsf,m4_hourly_dataset/m4_hourly_dataset.tsf,3,166,T166,748,748,False,value,-0.405675852,-0.625667473,-0.274106788,-0.218549791,0.078035444,-0.002068579,0.264998870,-0.252872638,-0.751748660,-0.155404416,-0.100335818,-0.474722118,2.331134560,-0.326340856,0.389646965,0.718290930,0.427181876,-0.047894730,-0.525692233,0.805017098,-0.234962814,-0.080183623
m4_hourly_dataset,tsf,m4_hourly_dataset/m4_hourly_dataset.tsf,4,232,T232,1008,1008,False,value,-0.125242194,-0.607270483,-0.270985440,-0.218549791,0.470163847,-0.006298509,0.888923640,-0.247333313,-0.692037909,-0.155404416,0.121054527,-0.474722118,1.947818848,0.625189015,-1.234435070,0.975985509,0.670363497,-0.001953059,-0.991321437,0.673068908,-0.234962814,-0.419320044
m4_hourly_dataset,tsf,m4_hourly_dataset/m4_hourly_dataset.tsf,5,351,T351,1008,1008,False,value,-0.214476236,-0.530442408,-0.269106391,-0.218549791,-0.542472858,0.023763678,0.895544260,-0.245486872,-0.846541306,-0.155404416,-0.186972142,-0.330809041,-0.337878541,0.711422649,0.366965631,0.729588489,-0.180772179,0.581900617,-0.397841503,-1.293280954,-0.248680224,-0.193548925
m4_monthly_dataset,tsf,m4_monthly_dataset/m4_monthly_dataset.tsf,1,21140,T21140,204,204,False,value,-0.545589403,-0.478460225,-0.068011357,-0.227422518,0.412741560,-0.036858028,0.805334233,-0.199325830,1.401491501,-0.247065307,-0.081799924,-0.690591733,-0.687689619,-1.632103183,2.439667497,0.685813957,-0.423953801,0.130782432,-1.001919293,0.694677148,-0.769941819,-0.556189534
m4_monthly_dataset,tsf,m4_monthly_dataset/m4_monthly_dataset.tsf,2,24300,T24300,242,242,False,value,0.252973910,0.368668716,-0.236315601,-0.227422518,-0.125531157,-0.009078142,1.048175655,-0.221483130,1.401491501,-0.086658748,-0.167545890,-0.402765580,-0.691761700,1.396385872,-2.024120584,0.507041259,-0.302362990,0.817908647,-0.516882536,1.225335327,-0.605332894,-0.320379387
m4_monthly_dataset,tsf,m4_monthly_dataset/m4_monthly_dataset.tsf,3,27150,T27150,552,552,False,value,-0.575881853,-0.517221514,0.076432320,0.078686562,1.068510033,-0.011095666,-0.153139157,-0.020220987,-0.065439915,1.005633534,0.166827085,1.971800185,-0.550342166,1.290033770,-0.368668779,0.978601015,0.062409443,-0.296155514,-1.046153822,-0.951307065,-0.783659229,-1.209150033
m4_monthly_dataset,tsf,m4_monthly_dataset/m4_monthly_dataset.tsf,4,33328,T33328,97,97,False,value,0.169056388,-0.307433224,-0.296736824,-0.238513427,-0.766475198,0.118223270,1.047887491,-0.251026197,0.619128080,-0.285257344,-0.230676165,-0.762548271,-0.592286598,0.742682600,-0.509292392,-1.100861340,-0.545544612,1.284226583,-0.696701041,0.279798935,1.150495635,1.138306013
m4_monthly_dataset,tsf,m4_monthly_dataset/m4_monthly_dataset.tsf,5,33678,T33678,101,101,False,value,-0.467652017,-0.331375836,-0.297694153,-0.242949790,-0.681422407,0.349594029,0.717317163,-0.265797730,-0.518855079,-0.262342122,-0.231845329,-0.762548271,-0.337878541,-1.880470907,-0.143701514,-0.738489243,-0.545544612,1.392597118,1.439826722,-0.653677043,0.382320653,0.912676225
m4_quarterly_dataset,tsf,m4_quarterly_dataset/m4_quarterly_dataset.tsf,1,4862,T4862,130,130,False,value,0.240762970,0.373026024,-0.263471611,-0.218549791,-0.231490333,0.041266528,0.833084610,-0.245486872,-0.635239721,-0.071381933,-0.156890453,-0.258852503,-0.084915984,0.664773184,0.063687337,0.331380089,-0.302362990,0.426400450,0.315475726,-0.222841976,-0.440723970,0.031240006
m4_quarterly_dataset,tsf,m4_quarterly_dataset/m4_quarterly_dataset.tsf,2,13165,T13165,47,47,False,value,-0.588602395,-0.941038013,-0.266659063,-0.225204337,0.137467607,0.027899903,0.972401026,-0.260258405,1.401491501,-0.247065307,-0.182657293,-0.330809041,-0.524943289,1.249049465,-0.426713419,0.277069033,-0.545544612,0.648675254,0.925774930,0.585498671,-0.605332894,-0.082980547
m4_quarterly_dataset,tsf,m4_quarterly_dataset/m4_quarterly_dataset.tsf,3,16360,T16360,34,34,False,value,-0.541613538,-0.849284547,-0.261277744,-0.189713429,1.596660872,-0.002678454,0.107188889,-0.256565522,1.401491501,-0.331087790,0.211631681,-0.834504810,-0.184989083,1.365429858,-1.251288751,0.519789929,-0.788726234,-0.260689223,0.132866515,0.056402975,-0.605332894,-1.237391135
m4_quarterly_dataset,tsf,m4_quarterly_dataset/m4_quarterly_dataset.tsf,4,18465,T18465,110,110,False,value,-0.638170803,-0.664047674,-0.195192595,-0.109858886,1.725655549,-0.010059196,-0.411785280,-0.184554296,0.097552465,-0.331087790,0.377141187,1.971800185,0.389001623,0.343881408,-1.158899934,0.935407317,0.548772687,-0.571135263,1.472823290,1.143194134,-0.715072177,-1.237221350
m4_quarterly_dataset,tsf,m4_quarterly_dataset/m4_quarterly_dataset.tsf,5,23229,T23229,59,59,False,value,0.564835662,1.011071198,-0.228533457,-0.160877066,1.418726331,-0.009641906,0.255227549,-0.217790247,1.401491501,-0.216511676,0.027723132,-0.186895965,-0.198749134,0.762816128,-1.384975581,0.782341617,-0.667135423,-0.113290687,1.195652121,0.860628433,-0.605332894,-1.066480131
m4_weekly_dataset,tsf,m4_weekly_dataset/m4_weekly_dataset.tsf,1,17,T17,734,734,False,value,-0.373204733,-0.554348837,0.452019432,0.675377450,2.019794839,-0.010417452,-1.979665565,0.073947538,1.401491501,1.166040093,1.770931639,1.971800185,-0.308213422,1.336593276,-0.839016474,1.000020581,0.791954308,-0.860617423,0.307705121,-0.585266274,-0.811094050,-1.606681031
m4_weekly_dataset,tsf,m4_weekly_dataset/m4_weekly_dataset.tsf,2,60,T60,2297,2297,False,value,-0.130578372,0.277819699,0.869693586,0.617704725,1.744306304,-0.010515692,-0.908016791,0.395228390,-0.065439915,-0.331087790,0.482326179,1.971800185,-0.681993917,-1.266491661,2.149332200,1.010852164,0.427181876,-0.758790327,1.468895127,0.842847938,-0.811094050,-1.475208306
m4_weekly_dataset,tsf,m4_weekly_dataset/m4_weekly_dataset.tsf,3,99,T99,2296,2296,False,value,-0.495222012,-0.433601187,2.508592427,3.372686448,2.166277368,-0.010446015,-2.140617373,1.370149594,0.097552465,2.945789055,2.142035664,1.971800185,-0.700800946,1.082085430,-0.989476792,1.014449774,0.670363497,-0.919110193,-1.074590305,1.287360309,-0.821382108,-1.634873274
m4_weekly_dataset,tsf,m4_weekly_dataset/m4_weekly_dataset.tsf,4,132,T132,2296,2296,False,value,-0.460479851,-0.741552085,2.281021632,3.263995542,2.412673418,-0.010439773,-2.150784857,1.194737635,1.401491501,-0.331087790,1.539150480,1.971800185,-0.731017520,1.428976488,-1.234310282,1.009689855,0.184000254,-1.021134546,-0.929248281,1.287360309,-0.821382108,-1.643111078
