group_id,group_rank,dataset,family,source_format,source_path,split,sample_rank,window_index,series_index,window_start,seq_len,n_channels,pooling,scale,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,retained_pc_count,retained_explained_variance_ratio
group_001,7,Monash__kdd_cup_2018_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,train,16,649259,87,2240,96,1,mean,train_split_standard,-1.302549268,-1.642600828,-1.326269105,2.088974755,2.185573109,-0.881682817,0.526885785,-0.451282413,0.424251198,1.162051660,-0.568583570,11,0.906830047
group_001,7,Monash__kdd_cup_2018_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,train,17,102024,13,5343,96,1,mean,train_split_standard,0.347951291,0.092528289,-2.316670627,0.920737215,2.312973242,-0.698197261,-0.424539276,2.239351799,-0.837739044,0.276823700,-0.842627797,11,0.906830047
group_001,7,Monash__kdd_cup_2018_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,train,18,754223,101,3086,96,1,mean,train_split_standard,1.504150897,0.855260832,-1.908048824,-1.740326798,1.511606518,-0.388298330,0.107869163,-1.937402273,0.123493875,-1.963138424,0.453661582,11,0.906830047
group_001,7,Monash__kdd_cup_2018_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,train,19,1889147,253,6941,96,1,mean,train_split_standard,1.150523689,-2.439108573,1.170489359,-2.285278030,-0.119809487,0.877206662,0.176544652,-0.313025055,-0.324456869,-0.411237705,0.768093276,11,0.906830047
group_001,7,Monash__kdd_cup_2018_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,train,20,6062,0,6062,96,1,mean,train_split_standard,-2.424244782,-2.645407491,0.728227684,1.270876707,-0.652052082,1.061152015,-0.181818912,-0.065186589,-0.397803884,-0.132827108,-1.009885415,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,1,113025,1,43177,96,1,mean,train_split_standard,-3.270038071,3.194902714,1.280032232,-2.357163587,-0.009874722,-0.548524464,0.103944693,-0.039852706,0.926804547,-1.149342677,0.771779335,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,2,135045,1,65197,96,1,mean,train_split_standard,-0.439074322,1.077167071,-0.561965270,1.574460677,0.996231086,0.090353981,0.727692577,-0.675370058,0.802879673,1.679362403,-1.013565125,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,3,345357,4,65965,96,1,mean,train_split_standard,0.036491743,0.913573908,1.711201736,-1.005640831,0.057328635,0.527410978,0.327513827,0.555466410,-0.607032074,1.530740693,-1.288189750,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,4,11177,0,11177,96,1,mean,train_split_standard,0.832292698,1.257611620,2.318446378,0.859852635,0.168515253,-0.553421936,0.263159007,1.344069082,-0.367900552,0.901734797,-0.305712480,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,5,480241,6,61153,96,1,mean,train_split_standard,0.193840146,1.075394763,0.984898012,2.062042373,0.229575830,1.129730475,0.257987510,1.392770185,-0.541486521,1.725007910,-0.187167384,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,6,486314,6,67226,96,1,mean,train_split_standard,-0.013771251,-0.149327891,0.954219894,-1.815493256,0.750782993,0.934949293,0.614849643,-0.940570594,-0.153877376,-0.535096947,0.333680776,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,7,5164,0,5164,96,1,mean,train_split_standard,0.596387264,2.385274816,0.854134210,0.248482766,0.219255231,-0.295437926,1.002320650,-0.284867056,-0.318053261,1.668256845,-0.375843330,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,8,6396,0,6396,96,1,mean,train_split_standard,-0.281390187,2.821047672,0.586446637,-0.702885235,1.038513900,-1.034653687,0.730944274,-0.997200962,0.537380368,-0.321446219,-0.189128518,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,9,398606,5,49366,96,1,mean,train_split_standard,0.176670723,1.515704872,2.130923527,0.861804474,0.808546355,-2.589429861,0.503541471,-1.198106268,0.024870558,-0.182665176,-0.155393007,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,10,491682,7,2746,96,1,mean,train_split_standard,0.074252790,1.254681050,-1.197674300,-0.359466233,1.999175306,-0.636215523,1.221455586,-0.999737959,0.887146507,0.185526531,-0.002065859,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,11,373637,5,24397,96,1,mean,train_split_standard,0.498254143,2.409815630,2.574930894,-0.078149728,0.400570057,-2.221632351,-0.135525386,-0.109404500,0.086084105,-0.616081524,-0.466944633,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,12,496926,7,7990,96,1,mean,train_split_standard,-2.562563377,0.272760818,-3.283516865,-2.617376383,0.971812983,0.618843339,0.108613446,-0.299547529,-0.191134311,-0.031749478,1.030543817,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,13,95365,1,25517,96,1,mean,train_split_standard,-4.813692932,-1.263926995,0.769962701,-3.155388845,-0.220999263,-0.499155545,-0.000730467,0.470604968,0.483934013,0.177827141,0.968469154,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,14,332019,4,52627,96,1,mean,train_split_standard,0.333646315,3.701483270,-0.213294150,1.808601387,1.182033388,-0.641081323,0.258911447,-0.223681455,0.705678129,-0.070399406,0.036846894,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,15,445017,6,25929,96,1,mean,train_split_standard,-1.381819558,-2.092097280,0.611257221,0.784885364,1.604902197,0.758966476,0.495557095,0.396747137,0.929192582,1.341244537,0.634788055,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,16,330942,4,51550,96,1,mean,train_split_standard,-0.634077144,1.278105974,1.808625308,-0.082594461,0.648024323,-0.299380982,0.787448396,-0.861479784,0.987774541,0.339161449,-0.441853673,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,17,116994,1,47146,96,1,mean,train_split_standard,-3.520149602,0.532232477,-0.844383903,-2.874184661,-1.300995323,1.791406413,0.030141445,-0.026919350,-0.574134934,0.119413382,-0.112636965,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,18,286026,4,6634,96,1,mean,train_split_standard,0.337500213,2.150753904,0.868467738,-0.659492525,0.513251151,-0.544654589,0.105791718,0.469337735,0.475604713,0.795689504,-1.243080420,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,19,201897,2,62201,96,1,mean,train_split_standard,1.877630347,1.728993170,0.170848261,3.600511122,1.622352843,-0.868192415,-0.295775489,0.686421953,0.161913421,-0.614383892,0.141149172,11,0.906830047
group_001,8,Monash__oikolab_weather_dataset,Monash,tsf,dataset/Monash_Dataset/oikolab_weather_dataset/oikolab_weather_dataset.tsf,train,20,384314,5,35074,96,1,mean,train_split_standard,0.305572660,1.750087747,2.703704235,1.110914180,0.353148302,-1.706283825,0.236631592,-0.552242175,0.277140946,-0.191968041,-0.375068515,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,1,2157188,57,6872,96,1,mean,train_split_standard,1.055156900,0.211588595,2.505174058,0.417936134,0.752038784,-0.342706696,1.000737949,-1.266248598,0.409740080,0.220187642,0.868170395,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,2,1509533,28,13741,96,1,mean,train_split_standard,1.147540464,1.663279203,2.579765154,0.428162617,0.491237059,-0.909329199,0.525228516,0.050508830,-0.269881155,0.095806996,0.842757355,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,3,1093201,17,53810,96,1,mean,train_split_standard,2.065862262,-0.483969888,0.576993040,0.533082313,-0.336332359,-0.016161159,-0.363647800,1.315424560,-1.760533373,0.851034297,-0.457168947,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,4,562856,8,57479,96,1,mean,train_split_standard,1.980594285,-1.302158497,-0.216504147,0.874806305,0.245756127,-0.915506020,0.138386796,-1.871468752,-1.487543408,0.448504034,0.102539796,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,5,407322,6,22469,96,1,mean,train_split_standard,1.861703677,0.354667471,2.194568287,0.406872502,1.772858043,-0.497928863,0.553850703,-1.268041703,0.600970693,-0.791877734,0.772746138,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,6,398788,6,13935,96,1,mean,train_split_standard,2.098784192,0.972888562,1.494459563,-0.052306880,1.290728989,-1.479307819,1.081584823,-0.747091885,0.388423153,-0.617848325,0.389538370,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,7,2085907,51,14089,96,1,mean,train_split_standard,0.693856786,0.365632057,3.136528707,0.783480911,0.801780661,-0.016098267,0.783646479,0.244344935,-0.242902606,-0.011283415,0.231608036,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,8,79353,1,20513,96,1,mean,train_split_standard,0.844144616,1.813971775,2.622387045,0.637704746,0.237425006,-0.967473687,0.538036618,-0.649627493,0.162563261,0.394369442,0.188018112,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,9,1548788,29,15257,96,1,mean,train_split_standard,0.737709953,2.275741423,4.284080925,0.090827720,-0.395749137,-0.833709455,0.209035501,0.116898858,0.604605890,-0.782098691,0.292465668,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,10,1648328,32,19066,96,1,mean,train_split_standard,1.549778881,-0.177098952,1.795108556,1.475726350,0.217117859,-0.451270368,0.647111742,-2.157557805,-0.510852662,-1.520207970,0.426316183,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,11,2101244,52,12836,96,1,mean,train_split_standard,0.435831870,1.142052145,2.922811494,0.981388620,1.116094440,-0.801535455,0.635888742,-0.388111772,-0.149755196,-0.591057322,0.467478130,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,12,1630817,32,1555,96,1,mean,train_split_standard,1.741840524,-1.362074490,0.751371921,-0.415144651,-0.077290382,0.702737327,0.270729653,-0.704153257,-1.343041591,0.468793146,-0.120195793,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,13,1239131,21,12431,96,1,mean,train_split_standard,0.658641381,0.971552053,3.440080501,1.190458487,0.989411103,-0.210370069,0.601940970,-0.038643141,-0.106898643,-0.732598551,0.867229745,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,14,1548694,29,15163,96,1,mean,train_split_standard,0.597076556,0.088787132,3.128705527,1.401738060,1.087415935,-0.282824475,0.922164154,-0.401253646,0.272533807,-0.536970950,0.725892749,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,15,1038564,16,62045,96,1,mean,train_split_standard,1.294446015,0.119626007,1.416478079,1.129390205,0.086038447,-0.750546000,1.363535112,-1.757440924,-0.946882217,-1.612235115,0.751107705,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,16,174497,2,48518,96,1,mean,train_split_standard,0.582246133,1.677507924,3.748599693,1.629349203,-0.156617136,-0.653473805,0.253988178,0.454897964,0.180155883,-0.053661031,-0.045342766,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,17,793150,12,22376,96,1,mean,train_split_standard,1.916903671,-1.523938997,-0.671482295,0.652427526,0.189167482,-1.472544767,0.883773540,-0.933513560,-1.604984205,0.940459729,0.403493590,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,18,286706,4,33813,96,1,mean,train_split_standard,0.898225988,0.560319463,2.864883227,-0.655439478,0.276282017,-0.258452244,0.684091063,-1.119311032,0.267661188,0.601592915,-0.104378203,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,19,1635149,32,5887,96,1,mean,train_split_standard,1.040310856,0.158584879,2.692965492,0.257291994,1.412421417,-0.625500324,0.722099916,-0.798120319,0.875796690,-0.680629104,0.482512570,11,0.906830047
group_001,9,Monash__pedestrian_counts_dataset,Monash,tsf,dataset/Monash_Dataset/pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,train,20,1181913,19,35530,96,1,mean,train_split_standard,1.039438147,1.100108003,3.261026853,1.119934906,0.896187016,-0.479339021,0.498635371,-0.041052847,0.311181925,-0.792954898,0.524544602,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,1,8653,0,8653,96,1,mean,train_split_standard,3.134226047,-0.955555028,-1.192871368,-1.100199635,-1.523710360,-0.325091424,5.043809011,1.125068394,-0.112729627,-1.138640636,-1.550054230,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,2,2548,0,2548,96,1,mean,train_split_standard,-3.115995462,-0.485461296,-0.052853108,1.581647925,-1.534660807,0.231935143,1.288720063,-0.567235165,-4.091793511,2.273955298,1.816803011,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,3,13671,0,13671,96,1,mean,train_split_standard,1.208025200,-0.219387322,1.670579819,-3.020201745,-0.347739630,0.829396592,0.376467669,-0.977763645,-0.572300720,-0.360983999,-0.460981514,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,4,673,0,673,96,1,mean,train_split_standard,-0.069079672,-0.840567119,0.760961531,0.163087666,1.547920939,0.206138302,1.210203857,-0.197341429,0.706134081,1.133178075,-0.773744304,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,5,2106,0,2106,96,1,mean,train_split_standard,-0.205691293,-2.210481662,-1.140999740,1.473058506,1.323273251,0.041571414,0.123180139,-0.338190051,-0.758422728,0.119137040,1.150446324,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,6,12868,0,12868,96,1,mean,train_split_standard,-0.227841104,-0.102517321,-0.408237104,-2.597228246,0.126963558,-0.872138463,1.054677688,-1.116663268,-1.792365939,-0.090735065,0.050049868,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,7,15533,0,15533,96,1,mean,train_split_standard,-0.498804512,0.038375430,1.187848904,1.170051642,1.001757659,-0.885463471,0.237470681,2.044058084,-1.424260083,0.222112175,0.379016892,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,8,140,0,140,96,1,mean,train_split_standard,0.314594428,-1.411002776,1.806994879,0.460509760,0.698743149,0.545206933,0.837882358,0.422231768,0.013152511,1.896438214,0.019287764,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,9,3882,0,3882,96,1,mean,train_split_standard,-0.784160200,-2.329261295,-0.690060147,1.447776519,0.611460027,-0.490113355,0.744167519,-0.773600251,-1.874235120,0.752957245,-0.467067711,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,10,13301,0,13301,96,1,mean,train_split_standard,1.169624735,-0.537524391,0.818750861,-1.897275712,0.330305219,0.007410861,2.090024912,0.746479661,0.012034304,1.157828471,-0.282524692,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,11,15951,0,15951,96,1,mean,train_split_standard,-0.105517627,-1.583991060,-0.076742308,1.015009646,0.274512610,0.918620951,0.848842519,-0.438065673,-0.593534322,-1.017712214,0.287564224,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,12,3536,0,3536,96,1,mean,train_split_standard,1.893453952,-2.197993097,-0.151739395,0.460192608,-0.185931325,-0.688525946,2.115900756,-0.120234010,-0.234863318,-0.936285494,1.503459103,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,13,3304,0,3304,96,1,mean,train_split_standard,-3.328570793,-0.002075521,-0.266004912,1.883974489,-1.332875031,-0.390214474,1.146169430,-1.030556220,-4.030402572,1.519935703,2.908793391,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,14,2226,0,2226,96,1,mean,train_split_standard,-0.331301631,-0.922075338,0.518083460,0.768175960,0.552711277,0.171527204,1.120571143,-1.003562809,-1.317474274,0.755583525,-0.275418655,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,15,218,0,218,96,1,mean,train_split_standard,0.761856609,-1.993391086,0.620894469,0.507110112,0.165891064,0.538944354,2.305191182,-0.017831987,-0.907278982,-0.138540994,-0.106462930,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,16,722,0,722,96,1,mean,train_split_standard,1.274141316,-2.722074338,-2.156507229,1.053284422,0.106158314,-2.311285498,2.070905396,-0.294407322,-1.895289143,0.180801413,-0.694281477,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,17,1576,0,1576,96,1,mean,train_split_standard,-1.430387658,0.272583807,0.904335392,-2.404360314,0.476713741,-0.310653802,0.603183032,-0.059705804,-1.124878032,0.086196949,0.681058882,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,18,14947,0,14947,96,1,mean,train_split_standard,1.298692772,-1.352165703,-0.777409231,0.395296046,0.850482151,-1.602377885,4.897169843,1.505309783,0.302354637,0.998154746,0.679905566,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,19,12320,0,12320,96,1,mean,train_split_standard,-1.004629549,-0.885110080,0.586926673,1.488545535,-0.291415365,0.871411675,0.608442002,-1.369160468,-1.004868073,-0.226622176,-0.543098847,11,0.906830047
group_001,10,Monash__saugeenday_dataset,Monash,tsf,dataset/Monash_Dataset/saugeenday_dataset/saugeenday_dataset.tsf,train,20,14733,0,14733,96,1,mean,train_split_standard,-1.294903953,-0.764401257,1.789835667,-2.515882899,0.014665301,0.055755975,1.304614970,-0.004074372,-0.979639568,0.835237235,-0.045746799,11,0.906830047
group_001,11,Monash__solar_10_minutes_dataset,Monash,tsf,dataset/Monash_Dataset/solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,train,1,3660343,100,243,96,1,mean,train_split_standard,-4.005887275,-2.448411403,-2.593884771,1.225549808,-1.281545462,-6.625112798,-2.682414017,3.349314044,-1.785206006,0.022051425,2.214289841,11,0.906830047
group_001,11,Monash__solar_10_minutes_dataset,Monash,tsf,dataset/Monash_Dataset/solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,train,2,3545262,96,31566,96,1,mean,train_split_standard,-4.002313131,-1.492712355,1.684971827,-2.297878810,-0.833843873,0.146457791,0.063624661,-0.167956420,0.123709326,-0.720268319,-0.273795477,11,0.906830047
group_001,11,Monash__solar_10_minutes_dataset,Monash,tsf,dataset/Monash_Dataset/solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,train,3,1270234,34,25800,96,1,mean,train_split_standard,-5.902544205,4.638299102,-0.116353515,1.056126586,-5.762443743,1.137173668,0.489279977,-0.554440749,-1.419382924,1.678021366,0.796313072,11,0.906830047
group_001,11,Monash__solar_10_minutes_dataset,Monash,tsf,dataset/Monash_Dataset/solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,train,4,2330755,63,24892,96,1,mean,train_split_standard,-4.362874342,-1.991939308,0.731507946,1.236782873,1.474833446,-1.989142354,0.432510090,-0.108516728,0.778505669,0.810084696,0.435010990,11,0.906830047
group_001,11,Monash__solar_10_minutes_dataset,Monash,tsf,dataset/Monash_Dataset/solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,train,5,3107508,84,33024,96,1,mean,train_split_standard,-7.445196281,1.398855562,1.353612226,-1.023205745,-4.781390862,0.174881465,-0.349896853,-0.390841740,0.399725116,-0.490192133,0.008374603,11,0.906830047
group_001,11,Monash__solar_10_minutes_dataset,Monash,tsf,dataset/Monash_Dataset/solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,train,6,2071301,56,21645,96,1,mean,train_split_standard,-6.872714471,0.576560779,1.239623624,-1.406712249,-4.038378593,-0.123776675,-0.548664617,-0.200693694,0.850639732,-0.927135967,0.077465872,11,0.906830047
group_001,11,Monash__solar_10_minutes_dataset,Monash,tsf,dataset/Monash_Dataset/solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,train,7,3161201,86,13515,96,1,mean,train_split_standard,-7.572186369,-1.405284683,-0.577662566,2.317213633,-3.438280107,-2.061960474,-1.521713300,0.479203542,1.164380160,-0.875918034,0.432862247,11,0.906830047
group_001,11,Monash__solar_10_minutes_dataset,Monash,tsf,dataset/Monash_Dataset/solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,train,8,1726795,47,6548,96,1,mean,train_split_standard,-2.651006820,1.180561083,1.165693165,-2.098297274,0.571561322,-2.032390893,0.809559668,-0.259735948,-2.238619554,1.546281973,0.160265618,11,0.906830047
group_001,11,Monash__solar_10_minutes_dataset,Monash,tsf,dataset/Monash_Dataset/solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,train,9,4303552,117,21235,96,1,mean,train_split_standard,-6.261418697,1.155670676,1.464791744,-2.137487290,-0.832974486,-0.822675936,0.670404078,0.673835376,-0.559923541,2.083068445,1.318791155,11,0.906830047
group_001,11,Monash__solar_10_minutes_dataset,Monash,tsf,dataset/Monash_Dataset/solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,train,10,460848,12,21636,96,1,mean,train_split_standard,-6.090570182,0.542899071,1.390566430,-0.973032463,-4.435165981,0.295920780,-0.501772237,0.074563687,0.548052167,-0.224224852,-0.268134036,11,0.906830047
group_001,11,Monash__solar_10_minutes_dataset,Monash,tsf,dataset/Monash_Dataset/solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,train,11,4773690,130,15560,96,1,mean,train_split_standard,-4.134259509,-0.869138587,1.777274272,1.632545966,0.249082752,0.267039449,0.586945096,0.667469477,-0.090193906,1.504873433,1.081021342,11,0.906830047
group_001,11,Monash__solar_10_minutes_dataset,Monash,tsf,dataset/Monash_Dataset/solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,train,12,4645205,126,33479,96,1,mean,train_split_standard,-5.729895165,-1.152451275,-0.180706881,-2.553222105,-1.658387479,-1.773800731,-0.691530450,0.150935502,-0.909139251,-0.037793554,-1.117238715,11,0.906830047
group_001,11,Monash__solar_10_minutes_dataset,Monash,tsf,dataset/Monash_Dataset/solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,train,13,1346849,36,29213,96,1,mean,train_split_standard,-6.822470335,-1.604290096,0.381971492,1.765590981,-0.342297295,-1.831337301,-0.333771917,0.637582329,2.311841914,0.826419451,0.101607298,11,0.906830047
